State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Sesamum),,3527,1000,0.28,4838,1400,0.29,9432,3900,0.41,3569,1000,0.28,3686,1200,0.33,3959,1400,0.35,3800,1300,0.34,2741,1000,0.36,3644,1300,0.36,2990,1200,0.4,3268,1400,0.43,1970,700,0.36,1459,579,0.4,1300,600,0.46,1700,800,0.47,3400,1620,0.48,1600,1320,0.83,1500,700,0.47,1551,750,0.48,422,337,0.8,,,0,3331,1733.9,0.52,,,0
27. Soyabean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Hisar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.2,0.6,,,
3. Jhajjar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Soyabean),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,,0,3,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,1.2,0.6,,,0
28. Sunflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,700,1.69,52,100,1.92,46,100,2.17,100,100,1,2200,4500,2.05,3200,6300,1.97,3000,5000,1.67,1700,3100,1.82,2840,5780,2.04,3460,7010,2.03,5130,9900,1.93,4265,6747.23,1.58,,,
,Rabi,442,600,1.36,,,,70,100,1.43,1483,2500,1.69,2217,3700,1.67,5358,9000,1.68,1602,2700,1.69,1805,3600,1.99,1153,2000,1.73,414,700,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,442,600,1.36,,,0,70,100,1.43,1483,2500,1.69,2217,3700,1.67,5358,9000,1.68,1602,2700,1.69,1805,3600,1.99,1153,2000,1.73,414,700,1.69,414,700,1.69,52,100,1.92,46,100,2.17,100,100,1,2200,4500,2.05,3200,6300,1.97,3000,5000,1.67,1700,3100,1.82,2840,5780,2.04,3460,7010,2.03,5130,9900,1.93,4265,6747.23,1.58,,,0
2. Fatehabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Hisar,Rabi,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Jind,Rabi,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Kaithal,Rabi,431,600,1.39,250,400,1.6,47,100,2.13,79,100,1.27,63,100,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Karnal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,33,0,0,,,,2,0,0,1,0,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,33,0,0,,,0,2,0,0,1,0,0,2,,0,,,0,,,0,,,0,,,0,,,0,2,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7. Kurukshetra,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194,6100,1.91,2688,2800,1.04,3476,7600,2.19,3400,10300,3.03,4600,27000,5.87,4800,14500,3.02,5300,6400,1.21,3100,5700,1.84,6220,11250,1.81,5180,8980,1.73,6470,13240,2.05,19504,25569.74,1.31,,,
,Rabi,,,,891,1400,1.57,843,1500,1.78,2737,5000,1.83,2092,3900,1.86,6062,11200,1.85,3114,5900,1.89,4943,9400,1.9,5023,9300,1.85,5099,9400,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,891,1400,1.57,843,1500,1.78,2737,5000,1.83,2092,3900,1.86,6062,11200,1.85,3114,5900,1.89,4943,9400,1.9,5023,9300,1.85,5099,9400,1.84,3194,6100,1.91,2688,2800,1.04,3476,7600,2.19,3400,10300,3.03,4600,27000,5.87,4800,14500,3.02,5300,6400,1.21,3100,5700,1.84,6220,11250,1.81,5180,8980,1.73,6470,13240,2.05,19504,25569.74,1.31,,,0
8. Panchkula,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,600,3,100,700,7,330,830,2.52,330,630,1.91,480,1100,2.29,547,668.43,1.22,,,
,Rabi,219,200,0.91,458,500,1.09,635,700,1.1,816,1100,1.35,190,200,1.05,1746,2600,1.49,1756,2700,1.54,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,219,200,0.91,458,500,1.09,635,700,1.1,816,1100,1.35,190,200,1.05,1746,2600,1.49,1756,2700,1.54,2,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,200,600,3,100,700,7,330,830,2.52,330,630,1.91,480,1100,2.29,547,668.43,1.22,,,0
9. Panipat,Rabi,,,,803,1200,1.49,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Rewari,Rabi,,,,,,,,,,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11. Rohtak,Rabi,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12. Sonipat,Rabi,25,0,0,25,,0,,,,9,0,0,9,100,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13. Yamunanagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,600,1.53,238,200,0.84,369,700,1.9,400,700,1.75,300,400,1.33,400,700,1.75,100,100,1,,,,50,100,2,80,110,1.38,80,100,1.25,310,374.48,1.21,,,
,Rabi,104,100,0.96,154,200,1.3,273,400,1.47,643,1000,1.56,761,1200,1.58,1333,2200,1.65,528,900,1.7,1905,3200,1.68,368,500,1.36,676,1000,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,104,100,0.96,154,200,1.3,273,400,1.47,643,1000,1.56,761,1200,1.58,1333,2200,1.65,528,900,1.7,1905,3200,1.68,368,500,1.36,676,1000,1.48,391,600,1.53,238,200,0.84,369,700,1.9,400,700,1.75,300,400,1.33,400,700,1.75,100,100,1,,,0,50,100,2,80,110,1.38,80,100,1.25,310,374.48,1.21,,,0
Total (Sunflower),,1254,1500,1.2,2581,3700,1.43,1872,2800,1.5,5785,9700,1.68,5334,9200,1.72,14504,25000,1.72,7000,12200,1.74,8655,16200,1.87,6544,11800,1.8,6189,11100,1.79,4002,7400,1.85,2978,3100,1.04,3891,8400,2.16,3900,11100,2.85,7100,31900,4.49,8400,21500,2.56,8600,12100,1.41,4900,9500,1.94,9440,17960,1.9,9050,16730,1.85,12160,24340,2,24626,33359.88,1.35,,,0
29. Urad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,411,100,0.24,616,100,0.16,1366,200,0.15,770,200,0.26,870,200,0.23,684,200,0.29,875,300,0.34,1117,300,0.27,905,300,0.33,1101,300,0.27,659,200,0.3,759,200,0.26,758,229,0.3,800,200,0.25,700,200,0.29,900,300,0.33,900,300,0.33,830,250,0.3,768,461,0.6,24,14,0.58,51,31,0.61,,,,,,
2. Bhiwani,Kharif,1,0,0,3,0,0,157,0,0,1,0,0,64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,81,0.6,,,,,,
3. Faridabad,Kharif,162,0,0,157,0,0,43,0,0,126,0,0,92,,0,7,,0,7,,0,35,,0,,,,,,,4,,0,5,,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Fatehabad,Kharif,1,0,0,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Gurgaon,Kharif,16,0,0,121,0,0,45,0,0,9,0,0,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0.67,,,,,,,,,,,,
6. Hisar,Kharif,107,100,0.93,,,,100,0,0,5,0,0,21,,0,233,100,0.43,202,100,0.5,158,100,0.63,182,100,0.55,42,,0,2,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Jind,Kharif,,,,,,,6,0,0,1,0,0,,,,1,,0,4,,0,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Kaithal,Kharif,4,0,0,4,0,0,,,,8,0,0,13,,0,11,,0,8,,0,7,,0,5,,0,,,,7,,0,3,,0,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Karnal,Kharif,79,0,0,89,0,0,67,0,0,56,0,0,49,,0,58,,0,326,200,0.61,304,100,0.33,79,,0,278,100,0.36,392,200,0.51,143,100,0.7,147,73,0.5,100,,0,100,,0,,,,,,,10,,0,5,3,0.6,4,2,0.5,,,,,,,,,
10. Kurukshetra,Kharif,58,0,0,227,100,0.44,,,,200,0,0,146,100,0.68,256,100,0.39,391,100,0.26,173,100,0.58,89,100,1.12,177,100,0.56,89,200,2.25,222,100,0.45,89,40,0.45,100,100,1,100,,0,200,100,0.5,200,100,0.5,170,80,0.47,86,39,0.45,67,30,0.45,60,27,0.45,,,,,,
11. Mahendragarh,Kharif,,,,,,,1,0,0,,,,,,,3,,0,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12. Mewat,Kharif,,,,,,,,,,,,,,,,13,,0,4,,0,2,,0,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,
13. Palwal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,77,,0,16,,0,,,,17,,0,36,13,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14. Panchkula,Kharif,459,100,0.22,233,100,0.43,666,100,0.15,595,100,0.17,191,100,0.52,594,200,0.34,430,100,0.23,489,200,0.41,515,200,0.39,477,200,0.42,221,100,0.45,300,100,0.33,412,125,0.3,200,100,0.5,200,100,0.5,200,60,0.3,200,100,0.5,270,90,0.33,201,101,0.5,,,,115,58,0.5,,,,,,
15. Panipat,Kharif,150,0,0,3,0,0,4,0,0,6,0,0,5,,0,2,,0,3,,0,,,,,,,1,,0,7,,0,6,,0,,,,,,,,,,,,,,,,,,,2,1,0.5,5,3,0.6,,,,,,,,,
16. Rewari,Kharif,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,118,59,0.5,,,,,,,,,
17. Rohtak,Kharif,,,,20,0,0,1,0,0,21,0,0,16,,0,,,,6,,0,7,,0,53,,0,,,,2,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18. Sirsa,Kharif,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19. Sonipat,Kharif,,,,,,,6,0,0,21,0,0,21,,0,153,100,0.65,114,100,0.88,129,100,0.78,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20. Yamunanagar,Kharif,79,0,0,525,100,0.19,1012,300,0.3,600,100,0.17,653,300,0.46,475,200,0.42,863,400,0.46,1090,500,0.46,670,300,0.45,872,400,0.46,,,,535,200,0.37,707,335,0.47,400,200,0.5,200,200,1,300,100,0.33,20,100,5,220,110,0.5,210,126,0.6,47,28,0.6,124,74,0.6,,,,,,
Total (Urad),,1527,300,0.2,1999,400,0.2,3475,600,0.17,2419,400,0.17,2155,700,0.32,2490,900,0.36,3240,1300,0.4,3511,1400,0.4,2580,1000,0.39,2964,1100,0.37,1387,700,0.5,2013,700,0.35,2156,816,0.38,1600,600,0.38,1300,500,0.38,1600,560,0.35,1320,600,0.45,1500,530,0.35,1276,734,0.58,265,136,0.51,485,271,0.56,,,0,,,0
30. Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Rabi,79060,275000,3.48,80042,301000,3.76,80637,287000,3.56,83658,273000,3.26,82322,267000,3.24,83017,314000,3.78,81679,312000,3.82,82163,327000,3.98,83629,309000,3.69,86872,346000,3.98,86795,314000,3.62,87061,423000,4.86,87168,366000,4.2,86000,398000,4.63,88000,322000,3.66,174000,797000,4.58,87000,392000,4.51,87200,405600,4.65,88000,418000,4.75,90900,380100,4.18,93890,475080,5.06,87884,360940,4.11,88860,412220,4.64
2. Bhiwani,Rabi,144036,474000,3.29,123367,406000,3.29,127732,425000,3.33,130308,456000,3.5,126605,415000,3.28,118627,39000,0.33,133153,527000,3.96,153151,519000,3.39,151257,598000,3.95,156606,561000,3.58,158991,710000,4.47,151368,650000,4.29,162442,657000,4.04,167000,706000,4.23,219000,843000,3.85,181000,714000,3.94,180000,778000,4.32,117400,507700,4.32,113000,500000,4.42,107400,449600,4.19,116330,493120,4.24,86914,371210,4.27,90640,371410,4.1
3. Charki dadri,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54800,225600,4.12,54600,273000,5,50100,228900,4.57,5090,25390,4.99,33188,136870,4.12,37690,137940,3.66
4. Faridabad,Rabi,133898,539000,4.03,132332,520000,3.93,128491,526000,4.09,131447,520000,3.96,135774,526000,3.87,104549,383000,3.66,104820,389000,3.71,103867,485000,4.67,33660,159000,4.72,33850,136000,4.02,31683,145000,4.58,30475,150000,4.92,31055,141000,4.54,30000,140000,4.67,28000,93000,3.32,100000,399000,3.99,30000,141000,4.7,30000,133600,4.45,29600,152000,5.14,30700,128800,4.2,30660,103320,3.37,28646,112180,3.92,28440,117700,4.14
5. Fatehabad,Rabi,173546,757000,4.36,171860,731000,4.25,172055,715000,4.16,164753,705000,4.28,177201,727000,4.1,178771,729000,4.08,182508,843000,4.62,186730,869000,4.65,185685,952000,5.13,185806,842000,4.53,186622,950000,5.09,189331,1034000,5.46,188020,880000,4.68,189000,1005000,5.32,190000,923000,4.86,189000,858000,4.54,189000,995000,5.26,188200,1013200,5.38,187200,1008000,5.38,191900,931500,4.85,189790,955970,5.04,184207,859330,4.67,182260,936570,5.14
6. Gurgaon,Rabi,136504,481000,3.52,119914,417000,3.48,116705,431000,3.69,125675,450000,3.58,115478,407000,3.52,47637,168000,3.53,52464,206000,3.93,51105,200000,3.91,48807,207000,4.24,51610,227000,4.4,50833,240000,4.72,52388,258000,4.92,44667,205000,4.59,48000,215000,4.48,49000,155000,3.16,50000,215000,4.3,48000,224000,4.67,43000,211000,4.91,43000,213000,4.95,40600,205600,5.06,41830,198320,4.74,36086,168630,4.67,33640,151340,4.5
7. Hisar,Rabi,206996,887000,4.29,197445,824000,4.17,194904,792000,4.06,199934,827000,4.14,202436,841000,4.15,203205,752000,3.7,212007,931000,4.39,227049,890000,3.92,223118,1077000,4.83,225178,931000,4.13,221814,1026000,4.63,237072,1208000,5.1,231555,987000,4.26,226000,1012000,4.48,230000,961000,4.18,226000,1050000,4.65,226000,1075000,4.76,223900,1100400,4.91,221100,1096000,4.96,224300,1022800,4.56,231250,1149780,4.97,206860,960660,4.64,208130,1038630,4.99
8. Jhajjar,Rabi,105106,402000,3.82,101209,396000,3.91,93118,366000,3.93,92614,358000,3.87,84057,302000,3.59,85059,315000,3.7,96315,376000,3.9,98762,388000,3.93,93716,409000,4.36,101063,417000,4.13,100978,455000,4.51,98419,481000,4.89,95856,377000,3.93,98000,442000,4.51,114000,421000,3.69,111000,430000,3.87,93000,473000,5.09,106200,494300,4.65,105200,501000,4.76,106600,512600,4.81,102140,462800,4.53,80310,353360,4.4,94710,412490,4.36
9. Jind,Rabi,206513,891000,4.31,206820,877000,4.24,203405,855000,4.2,206844,819000,3.96,206902,859000,4.15,204623,820000,4.01,213270,897000,4.21,213402,893000,4.18,215214,1030000,4.79,215241,934000,4.34,215854,982000,4.55,216610,1136000,5.24,215979,922000,4.27,217000,987000,4.55,219000,799000,3.65,91000,408000,4.48,194000,944000,4.87,216300,1091600,5.05,215000,1127000,5.24,214400,1030600,4.81,215600,1080370,5.01,205354,956950,4.66,202120,984620,4.87
10. Kaithal,Rabi,153454,688000,4.48,168755,769000,4.56,171411,752000,4.39,173565,722000,4.16,174257,716000,4.11,172887,726000,4.2,171678,752000,4.38,173041,768000,4.44,171933,832000,4.84,171732,772000,4.5,177464,835000,4.71,173134,943000,5.45,172302,806000,4.68,174000,838000,4.82,175000,744000,4.25,113000,512000,4.53,173000,861000,4.98,173600,838900,4.83,215000,1057000,4.92,182200,839000,4.6,182000,900720,4.95,176551,816200,4.62,180060,847540,4.71
11. Karnal,Rabi,166505,769000,4.62,162854,747000,4.59,167483,729000,4.35,167222,691000,4.13,170737,715000,4.19,172756,755000,4.37,166697,739000,4.43,168670,782000,4.64,171983,791000,4.6,171412,773000,4.51,170864,760000,4.45,171771,975000,5.68,172790,808000,4.68,172000,845000,4.91,174000,704000,4.05,27000,93000,3.44,197000,1027000,5.21,176000,866500,4.92,178500,1007000,5.64,178400,864500,4.85,186700,967300,5.18,176594,901510,5.1,186280,1003050,5.38
12. Kurukshetra,Rabi,108903,506000,4.65,110370,491000,4.45,108816,472000,4.34,112004,451000,4.03,113851,463000,4.07,109187,499000,4.57,110285,514000,4.66,112261,534000,4.76,115107,504000,4.38,114204,526000,4.61,114241,510000,4.46,112004,609000,5.44,112658,526000,4.67,112000,546000,4.88,113000,459000,4.06,84000,371000,4.42,106000,506000,4.77,112600,542900,4.82,113000,560000,4.96,110400,520200,4.71,111280,573540,5.15,104134,443190,4.26,105750,505730,4.78
13. Mahendragarh,Rabi,49133,182000,3.7,41058,153000,3.73,45594,182000,3.99,42954,170000,3.96,40575,154000,3.8,38345,157000,4.09,43627,175000,4.01,46916,175000,3.73,42601,201000,4.72,40736,159000,3.9,46017,213000,4.63,41029,189000,4.61,42876,205000,4.78,46000,231000,5.02,49000,207000,4.22,217000,946000,4.36,50000,236000,4.72,49100,209500,4.27,44300,210000,4.74,36600,163800,4.48,34630,167640,4.84,25905,120380,4.65,30080,133200,4.43
14. Mewat,Rabi,,,,,,,,,,,,,,,,89998,276000,3.07,93462,289000,3.09,98099,361000,3.68,71445,271000,3.79,73702,301000,4.08,72167,306000,4.24,71378,312000,4.37,71677,296000,4.13,74000,318000,4.3,77000,247000,3.21,80000,317000,3.96,81000,338000,4.17,77100,332800,4.32,76400,347000,4.54,78700,362300,4.6,73760,311560,4.22,62170,264970,4.26,68630,267460,3.9
15. Palwal,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,93263,466000,5,98609,409000,4.15,97589,449000,4.6,99588,507000,5.09,96044,442000,4.6,97000,441000,4.55,105000,356000,3.39,51000,226000,4.43,97000,424000,4.37,93600,425800,4.55,95000,402000,4.23,100700,487100,4.84,10060,44720,4.45,94678,439400,4.64,97690,413960,4.24
16. Panchkula,Rabi,16526,44000,2.66,16679,45000,2.7,16551,44000,2.66,17362,44000,2.53,17523,39000,2.23,16978,32000,1.88,16848,40000,2.37,15676,41000,2.62,15511,39000,2.51,15675,38000,2.42,16270,42000,2.58,15987,57000,3.57,16823,59000,3.51,17000,59000,3.47,18000,53000,2.94,88000,378000,4.3,18000,69000,3.83,18000,67300,3.74,18000,71000,3.94,18800,78400,4.17,20360,73210,3.6,19266,72670,3.77,19380,74260,3.83
17. Panipat,Rabi,82626,391000,4.73,81743,357000,4.37,81137,355000,4.38,81294,343000,4.22,83827,362000,4.32,82947,365000,4.4,81598,367000,4.5,83945,368000,4.38,87947,427000,4.86,86736,387000,4.46,86569,399000,4.61,86807,483000,5.56,85907,395000,4.6,86000,421000,4.9,84000,301000,3.58,174000,858000,4.93,82000,419000,5.11,84300,437100,5.19,83000,433000,5.22,89800,426200,4.75,94630,467090,4.94,83977,388980,4.63,83820,374960,4.47
18. Rewari,Rabi,54781,228000,4.16,51182,210000,4.1,46344,180000,3.88,49404,197000,3.99,44854,186000,4.15,41050,172000,4.19,51682,207000,4.01,50899,205000,4.03,45797,208000,4.54,48607,220000,4.53,50513,243000,4.81,48291,240000,4.97,44652,222000,4.97,45000,222000,4.93,50000,181000,3.62,51000,207000,4.06,48000,241000,5.02,46100,225800,4.9,41000,203000,4.95,37700,166100,4.41,37480,176080,4.7,27921,127850,4.58,33490,139090,4.15
19. Rohtak,Rabi,91678,352000,3.84,91826,353000,3.84,88669,353000,3.98,88426,337000,3.81,87386,320000,3.66,87898,303000,3.45,94720,376000,3.97,98690,347000,3.52,103232,448000,4.34,103726,422000,4.07,101635,464000,4.57,102483,512000,5,104032,389000,3.74,102000,400000,3.92,107000,371000,3.47,107000,418000,3.91,105100,483000,4.6,104400,483000,4.63,104200,476000,4.57,106800,461300,4.32,42790,205050,4.79,100983,441600,4.37,103170,430240,4.17
20. Sirsa,Rabi,244268,1015000,4.16,241659,1005000,4.16,228729,920000,4.02,243982,1005000,4.12,247920,970000,3.91,250835,861000,3.43,258264,1183000,4.58,280596,1196000,4.26,279121,1394000,4.99,279213,1122000,4.02,289967,1488000,5.13,299053,1602000,5.36,293495,1423000,4.85,285000,1524000,5.35,304000,1431000,4.71,301000,1456000,4.84,304500,1544000,5.07,295300,1494700,5.06,293100,1484000,5.06,296900,1443800,4.86,293660,1362290,4.64,257738,1106470,4.29,269930,1204660,4.46
21. Sonipat,Rabi,139454,558000,4,135857,594000,4.37,131383,569000,4.33,132721,504000,3.8,132721,529000,3.99,142019,571000,4.02,140675,641000,4.56,141206,605000,4.28,143617,693000,4.83,141427,610000,4.31,143694,669000,4.66,162264,894000,5.51,141805,642000,4.53,143000,665000,4.65,147000,548000,3.73,143000,637000,4.45,144500,741000,5.13,144400,732100,5.07,144100,645000,4.48,146400,716200,4.89,143560,720530,5.02,136834,645860,4.72,139000,629690,4.53
22. Yamunanagar,Rabi,61792,230000,3.72,64904,241000,3.71,63976,235000,3.67,71329,242000,3.39,72248,245000,3.39,72294,265000,3.67,71315,295000,4.14,74452,279000,3.75,84777,345000,4.07,85751,355000,4.14,83403,378000,4.53,84789,456000,5.38,85102,369000,4.34,85000,385000,4.53,88000,338000,3.84,18000,60000,3.33,89000,399000,4.48,89000,425700,4.78,90800,390000,4.3,93500,457500,4.89,96520,492350,5.1,94499,426190,4.51,92840,477490,5.14
Total (Wheat),,2354779,9669000,4.11,2299876,9437000,4.1,2267140,9188000,4.05,2315496,9114000,3.94,2316674,9043000,3.9,2302682,8502000,3.69,2377067,10059000,4.23,2460680,10232000,4.16,2461420,11360000,4.62,2487756,10488000,4.22,2503963,11578000,4.62,2531302,13119000,5.18,2496905,11117000,4.45,2499000,11800000,4.72,2628000,10457000,3.98,2576000,11350000,4.41,2542100,12310000,4.84,2530500,12265100,4.85,2553100,12573000,4.92,2533800,11876900,4.69,2354010,11406230,4.85,2310699,10475400,4.53,2376610,11064250,4.66
