State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Arunachal Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6983,14667,2.1,8621,19462.66,2.26,8669,19624.66,2.26,8693,19703.3,2.27,8707,19919,2.29,8717,20010,2.3,8897,20166.67,2.27,8928,20342,2.28
16. Pakke kessang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740,3636,1.33,2751,3726.66,1.35,2795,3788,1.36,2845,3874.6,1.36
17. Papum pare,Kharif,7275,7520,1.03,7940,8270,1.04,8050,8500,1.06,8470,9825,1.16,9015,10277,1.14,9300,11615,1.25,10180,15139,1.49,9005,13854,1.54,9025,14347,1.59,9076,15822.66,1.74,9083,14684,1.62,9227,16002,1.73,9975,16753,1.68,12025,22686,1.89,11325,23105,2.04,11325,23317,2.06,12025,23749.33,1.97,12073,23911.33,1.98,12097,23990,1.98,12111,24206,2,12122,24342,2.01,12322,24742,2.01,12356,24938.6,2.02
18. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679,4327,1.62,2690,4418,1.64,2720,4511.33,1.66,2738,4560.6,1.67
19. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11133,14948,1.34,7601,11581.33,1.52,7649,11743.33,1.54,7673,16679.3,2.17,7687,16895,2.2,7694,16992.67,2.21,7864,17300.67,2.2,7895,16942,2.15
20. Tawang,Kharif,902,1205,1.34,902,1190,1.32,907,1210,1.33,911,1221,1.34,911,1230,1.35,777,1057,1.36,770,1082,1.41,770,1082,1.41,758,758,1,760,785.33,1.03,765,795,1.04,777,866,1.11,835,930,1.11,835,879,1.05,835,1298,1.55,835,1298,1.55,835,1298.66,1.56,883,1460.66,1.65,907,1539.3,1.7,917,1750,1.91,928,1840.67,1.98,930,1841.33,1.98,949,1874.6,1.98
21. Tirap,Kharif,5343,3036,0.57,8300,10458,1.26,5580,2490,0.45,5582,3830,0.69,5585,2383,0.43,4612,2509,0.54,5615,3961,0.71,5500,3971,0.72,5625,4062,0.72,4995,2643.33,0.53,5002,4073,0.81,5082,4438,0.87,5080,4487,0.88,2280,1976,0.87,2280,2908,1.28,2374,3333,1.4,3000,3934,1.31,3048,4096,1.34,3072,4174.6,1.36,3086,4390,1.42,3096,4481.33,1.45,3146,4562,1.45,3173,4623.3,1.46
22. Upper siang,Kharif,5420,3850,0.71,11450,16030,1.4,5500,5400,0.98,5500,5400,0.98,6139,7669,1.25,6200,7667,1.24,6375,8087,1.27,6300,7514,1.19,6500,7501,1.15,6605,7718,1.17,6625,7742,1.17,6730,8436,1.25,6590,8285,1.26,6615,8510,1.29,6615,8794,1.33,6709,10667,1.59,6668,12669.33,1.9,6716,12760,1.9,6740,12838.6,1.9,6754,13054,1.93,6765,13145.33,1.94,6915,13507.33,1.95,6944,13636.6,1.96
23. Upper subansiri,Kharif,4500,3600,0.8,20500,16088,0.78,4520,4695,1.04,4550,5295,1.16,4555,5296,1.16,4800,6708,1.4,5164,5063,0.98,5100,11079,2.17,5839,7739,1.33,4328,5433.33,1.26,4169,5681,1.36,4235,6190,1.46,4425,5935,1.34,5062,9280,1.83,5062,9698,1.92,5156,9797,1.9,5121,10608,2.07,5169,10770,2.08,4342,8996,2.07,4356,9212,2.11,4367,9302.667,2.13,4467,9380.66,2.1,4496,9485.3,2.11
24. West kameng,Kharif,855,756,0.88,855,1163,1.36,855,1160,1.36,859,723,0.84,908,727,0.8,860,760,0.88,854,774,0.91,861,809,0.94,880,939,1.07,865,798.66,0.92,866,799,0.92,880,870,0.99,867,890,1.03,880,891,1.01,880,1256,1.43,880,1257,1.43,882,1256.66,1.42,930,1418.66,1.53,954,1497.3,1.57,964,1710,1.77,975,1800.67,1.85,980,1803.33,1.84,985,1819.3,1.85
25. West siang,Kharif,19291,21816,1.13,19291,21872,1.13,19953,22135,1.11,19355,22345,1.15,23857,18436,0.77,24000,22900,0.95,24343,21275,0.87,24951,21935,0.88,25106,22309,0.89,25136,22455.33,0.89,25148,22569,0.9,25547,24596,0.96,25528,24632,0.96,25561,24801,0.97,24811,25220,1.02,18702,22000,1.18,19383,23686.66,1.22,19431,29686.66,1.53,11892,19017.3,1.6,6250,10097,1.62,6261,10188,1.63,6411,10680.67,1.67,6447,10862,1.68
Total (Rice),,118601,132690,1.12,119455,134621,1.13,124584,152500,1.22,119205,154589,1.3,121642,134950,1.11,122267,146191,1.2,123038,144635,1.18,124029,158146,1.28,126799,164538,1.3,121468,143894.6,1.18,121570,155993,1.28,123500,159543,1.29,126085,174662,1.39,131989,184104,1.39,127200,189992,1.49,128800,204001,1.58,131000,219999.94,1.68,132000,233333.26,1.77,133200,239998.6,1.8,133500,244741,1.83,133767,247023.317,1.85,136484,252377.95,1.85,137166,254396.4,1.85
12. Sesamum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anjaw,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,11,0.18,47,13,0.28,47,13,0.28,47,13,0.28,47,15,0.32,49,17,0.35,59,22,0.37
2. Changlang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,35,0.43,227,197,0.87,177,97,0.55,177,97,0.55,177,100,0.56,184,137,0.74,199,152,0.76
3. Dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,29,0.43,39,31,0.79,39,31,0.79,39,31,0.79,39,33,0.85,41,36,0.88,41,38,0.93
4. East kameng,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,247,0.69,309,250,0.81,309,250,0.81,216,175,0.81,216,175,0.81,224,184,0.82,244,199,0.82
5. East siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,178,1.29,140,129,0.92,120,109,0.91,120,109,0.91,120,109,0.91,132,124,0.94,152,134,0.88
6. Kamle,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,1,37,36,0.97,37,36,0.97,43,38,0.88,53,48,0.91
7. Kra daadi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,107,0.99,30,40,1.33,30,40,1.33,31,40,1.29,31,40,1.29,34,39,1.15,44,40,0.91
8. Kurung kumey,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,105,0.98,29,7,0.24,29,7,0.24,30,8,0.27,30,10,0.33,32,19,0.59,42,29,0.69
9. Leparada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,0.89,18,16,0.89,24,19,0.79,34,27,0.79
10. Lohit,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,30,0.31,99,32,0.32,99,32,0.32,99,32,0.32,99,35,0.35,107,72,0.67,117,82,0.7
11. Lower dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,195,0.97,340,373,1.1,340,373,1.1,340,373,1.1,341,373,1.09,349,391,1.12,374,411,1.1
12. Lower siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,123,1.68,66,111,1.68,66,111,1.68,71,93,1.31,81,98,1.21
13. Lower subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,113,2.02,52,15,0.29,40,15,0.38,41,17,0.41,41,17,0.41,47,24,0.51,57,34,0.6
14. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,189,1.04,283,301,1.06,283,301,1.06,283,301,1.06,284,305,1.07,289,315,1.09,321,335,1.04
15. Pakke kessang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,75,0.81,93,75,0.81,98,82,0.84,108,95,0.88
16. Papum pare,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,157,0.87,141,90,0.64,141,90,0.64,141,91,0.65,141,91,0.65,152,105,0.69,172,129,0.75
17. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,0.36,14,5,0.36,15,6,0.4,15,11,0.73
18. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,16,0.22,39,99,2.54,39,99,2.54,39,99,2.54,39,99,2.54,44,52,1.18,54,57,1.06
19. Upper siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,158,1.4,86,22,0.26,86,22,0.26,86,22,0.26,86,25,0.29,97,35,0.36,107,45,0.42
20. Upper subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,210,1.4,144,212,1.47,120,176,1.47,121,176,1.45,121,176,1.45,130,178,1.37,140,188,1.34
21. West siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15,0.35,45,17,0.38,45,17,0.38,20,8,0.4,20,9,0.45,28,14,0.5,38,22,0.58
Total (Sesamum),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2019,1795,0.89,2050,1828,0.89,2053,1831,0.89,2058,1835,0.89,2060,1855,0.9,2190,1980,0.9,2452,2196,0.9
13. Small millets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anjaw,Kharif,,,,,,,,,,,,,532,495,0.93,585,525,0.9,586,492,0.84,635,521,0.82,667,553,0.83,675,499,0.74,695,556,0.8,1381,1104,0.8,1381,1105,0.8,1381,1105,0.8,2367,2792,1.18,2392,2806,1.17,2392,2780,1.16,2405,2793,1.16,2405,2797,1.16,2405,2799,1.16,2406,2805,1.17,,,,2455,2853,1.16
2. Changlang,Kharif,2000,1375,0.69,2010,1608,0.8,2020,1616,0.8,2000,1640,0.82,2050,1640,0.8,2060,1668,0.81,1243,1007,0.81,2172,1759,0.81,2177,2120,0.97,1470,1441,0.98,1544,1513,0.98,1250,1167,0.93,1573,1573,1,1580,909,0.58,1797,1121,0.62,1822,1145,0.63,1822,1119,0.61,1835,1134,0.62,1835,1138,0.62,1835,1140,0.62,1837,1148,0.62,,,,1869,1224,0.65
3. Dibang valley,Kharif,1350,920,0.68,4000,2950,0.74,233,174,0.75,240,204,0.85,285,200,0.7,300,240,0.8,350,280,0.8,321,228,0.71,350,255,0.73,350,255,0.73,750,750,1,706,823,1.17,786,905,1.15,790,921,1.17,790,921,1.17,815,851,1.04,815,825,1.01,828,838,1.01,828,842,1.02,829,844,1.02,830,850,1.02,,,,843,866,1.03
4. East kameng,Kharif,417,375,0.9,2230,2552,1.14,440,401,0.91,445,406,0.91,480,436,0.91,495,481,0.97,485,475,0.98,490,485,0.99,502,491,0.98,510,559,1.1,520,570,1.1,528,626,1.19,588,689,1.17,600,675,1.13,817,887,1.09,842,911,1.08,842,885,1.05,855,898,1.05,855,902,1.05,599,633,1.06,600,639,1.07,,,,611,654,1.07
5. East siang,Kharif,2220,2500,1.13,1390,1080,0.78,2230,2557,1.15,2170,2658,1.22,2220,2470,1.11,2220,2740,1.23,2220,2740,1.23,2220,2528,1.14,2220,2740,1.23,2220,2740,1.23,2287,2822,1.23,2303,3098,1.35,2461,3116,1.27,2501,3172,1.27,2818,3374,1.2,2001,2386,1.19,2001,2360,1.18,2014,2373,1.18,1380,1632,1.18,1381,1634,1.18,1382,1640,1.19,,,,1411,1668,1.18
6. Kamle,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,974,1.69,576,977,1.7,577,983,1.7,,,,591,1006,1.7
7. Kra daadi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,217,1.05,207,191,0.92,220,204,0.93,220,208,0.95,221,211,0.95,222,217,0.98,,,,240,235,0.98
8. Kurung kumey,Kharif,,,,,,,500,540,1.08,620,676,1.09,620,676,1.09,525,630,1.2,640,783,1.22,525,63,0.12,525,63,0.12,525,63,0.12,540,729,1.35,542,800,1.48,546,785,1.44,220,250,1.14,330,350,1.06,173,181,1.05,173,155,0.9,186,168,0.9,186,172,0.92,187,175,0.94,188,181,0.96,,,,204,197,0.97
9. Leparada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,351,0.89,396,357,0.9,,,,402,374,0.93
10. Lohit,Kharif,710,639,0.9,1300,950,0.73,728,692,0.95,740,708,0.96,80,76,0.95,95,85,0.89,90,90,1,92,78,0.85,94,76,0.81,93,69,0.74,98,82,0.84,99,90,0.91,95,82,0.86,93,74,0.8,110,86,0.78,69,68,0.99,69,52,0.75,82,65,0.79,82,69,0.84,82,71,0.87,83,77,0.93,,,,93,87,0.94
11. Longding,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,2952,1.2,2677,3164,1.18,2702,3188,1.18,2702,3148,1.17,2715,3161,1.16,2715,3165,1.17,2715,3171,1.17,2716,3181,1.17,,,,2758,3246,1.18
12. Lower dibang valley,Kharif,,,,,,,1317,993,0.75,1320,850,0.64,1322,1005,0.76,1340,1005,0.75,1390,1042,0.75,1450,1087,0.75,1431,1073,0.75,1445,1084,0.75,1465,1026,0.7,1485,1126,0.76,1515,1212,0.8,1530,1224,0.8,1747,1536,0.88,1772,1560,0.88,1772,1534,0.87,1785,1549,0.87,1785,1553,0.87,1786,1555,0.87,1787,1561,0.87,,,,1832,1636,0.89
13. Lower siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,1761,0.95,1664,1587,0.95,1665,1593,0.96,,,,1691,1623,0.96
14. Lower subansiri,Kharif,1650,1815,1.1,1000,1165,1.17,1335,1504,1.13,2374,3073,1.29,2611,3368,1.29,2504,3602,1.44,2542,3656,1.44,1850,1341,0.72,1887,1359,0.72,1924,1443,0.75,1529,1441,0.94,1503,1582,1.05,1503,1582,1.05,1503,1583,1.05,1720,1795,1.04,1745,1819,1.04,1745,1793,1.03,1758,1806,1.03,1477,1214,0.82,1478,1217,0.82,1479,1223,0.83,,,,1525,1255,0.82
15. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,89,1.02,87,79,0.91,100,92,0.92,100,96,0.96,100,98,0.98,102,106,1.04,,,,108,113,1.05
16. Pakke kessang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,272,1.06,258,278,1.08,,,,268,289,1.08
17. Papum pare,Kharif,509,545,1.07,559,595,1.06,550,650,1.18,656,728,1.11,600,738,1.23,695,861,1.24,695,904,1.3,625,750,1.2,627,815,1.3,635,857,1.35,639,848,1.33,649,931,1.43,641,857,1.34,745,1057,1.42,962,1269,1.32,995,1293,1.3,995,1267,1.27,1008,1280,1.27,1008,1284,1.27,1009,1287,1.28,1010,1293,1.28,,,,1025,1304,1.27
18. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,158,0.84,189,164,0.87,,,,221,246,1.11
19. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,1632,1.08,1513,1592,1.05,1526,1605,1.05,1526,1609,1.05,1526,1611,1.06,1527,1619,1.06,,,,1557,1664,1.07
20. Tawang,Kharif,880,945,1.07,884,949,1.07,885,948,1.07,835,1002,1.2,835,1002,1.2,835,1002,1.2,835,1002,1.2,835,1002,1.2,850,1105,1.3,1000,1200,1.2,1010,1212,1.2,1015,1331,1.31,1015,1218,1.2,1015,1218,1.2,1223,1435,1.17,1248,1460,1.17,1248,1426,1.14,1261,1439,1.14,1261,1443,1.14,1262,1446,1.15,1263,1452,1.15,,,,1291,1492,1.16
21. Tirap,Kharif,4138,2720,0.66,400,342,0.86,4470,3008,0.67,4470,3627,0.81,4775,3626,0.76,4780,3630,0.76,4785,3635,0.76,4780,3635,0.76,4775,2865,0.6,4532,2870,0.63,4556,2878,0.63,4556,3162,0.69,4560,4560,1,2150,2580,1.2,1598,1317,0.82,1623,1371,0.84,1623,1345,0.83,1636,1360,0.83,1636,1364,0.83,1636,1366,0.83,1637,1374,0.84,,,,1665,1405,0.84
22. Upper siang,Kharif,1250,850,0.68,530,503,0.95,1500,1200,0.8,1500,1200,0.8,1058,1058,1,1100,1100,1,1100,1100,1,1110,860,0.77,1110,555,0.5,1110,666,0.6,1110,666,0.6,1110,731,0.66,1100,715,0.65,1140,975,0.86,1357,1187,0.87,1392,1305,0.94,1392,1279,0.92,1405,1294,0.92,1405,1298,0.92,1406,1300,0.92,1407,1306,0.93,,,,1450,1356,0.94
23. Upper subansiri,Kharif,1200,1335,1.11,1600,1750,1.09,1050,1140,1.09,1055,1145,1.09,1056,1146,1.09,1669,1575,0.94,1237,1113,0.9,1629,1938,1.19,1477,1610,1.09,1253,1366,1.09,1286,1658,1.29,1295,1820,1.41,1452,2015,1.39,1570,2112,1.35,1787,2324,1.3,1820,2348,1.29,1820,2322,1.28,1838,2335,1.27,1544,1965,1.27,1545,1968,1.27,1546,1974,1.28,,,,1585,2011,1.27
24. West kameng,Kharif,1299,1260,0.97,1299,1260,0.97,1299,1260,0.97,1300,1261,0.97,1300,1262,0.97,977,948,0.97,972,943,0.97,972,947,0.97,958,1008,1.05,1011,998,0.99,1010,990,0.98,1015,1087,1.07,1010,990,0.98,1012,992,0.98,1229,1204,0.98,1254,1228,0.98,1254,1202,0.96,1267,1215,0.96,1267,1219,0.96,1268,1222,0.96,1269,1228,0.97,,,,1307,1273,0.97
25. West siang,Kharif,2526,2053,0.81,2538,2147,0.85,2553,2128,0.83,2554,2148,0.84,2576,2176,0.84,2622,2284,0.87,2538,2166,0.85,2602,2203,0.85,2612,2234,0.86,2620,2281,0.87,2622,2297,0.88,2563,2522,0.98,2449,2006,0.82,2454,2026,0.83,2671,2238,0.84,2028,1702,0.84,2028,1676,0.83,2041,1691,0.83,837,697,0.83,440,367,0.83,441,373,0.85,,,,460,391,0.85
Total (Small millets),,20149,17332,0.86,19740,17851,0.9,21110,18811,0.89,22279,21326,0.96,22400,21374,0.95,22802,22376,0.98,21708,21428,0.99,22308,19425,0.87,22262,18922,0.85,21373,18391,0.86,21661,20038,0.93,22000,22000,1,22675,23410,1.03,22744,23825,1.05,26000,27000,1.04,26500,27560,1.04,26500,27030,1.02,26765,27300,1.02,26775,27402,1.02,26790,27460,1.03,26817,27622,1.03,,,0,27462,28468,1.04
14. Soyabean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anjaw,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,45,2.25,21,30,1.43,21,30,1.43,21,30,1.43,22,30,1.36,23,18,0.78,16,18,1.13
2. Changlang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,83,0.99,153,456,2.98,103,302,2.93,103,302,2.93,104,302,2.9,107,208,1.94,179,218,1.22
3. Dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,108,1.23,90,66,0.73,90,66,0.73,90,66,0.73,90,66,0.73,91,67,0.74,102,77,0.75
4. East kameng,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,386,1.64,192,201,1.05,192,201,1.05,134,141,1.05,59,60,1.02,139,173,1.24,129,193,1.5
5. East siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,455,1.29,305,307,1.01,280,282,1.01,280,282,1.01,280,290,1.04,291,425,1.46,253,395,1.56
6. Kamle,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,20,0.65,31,20,0.65,9,13,1.44,33,30,0.91,33,35,1.06
7. Kra daadi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,114,9.5,14,5,0.36,14,5,0.36,14,7,0.5,114,81,0.71,17,18,1.06,14,15,1.07
8. Kurung kumey,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,109,1.01,11,32,2.91,11,32,2.91,11,32,2.91,325,305,0.94,13,16,1.23,10,11,1.1
9. Leparada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,2,14,26,1.86,18,22,1.22,16,24,1.5
10. Lohit,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,105,0.76,110,11,0.1,110,11,0.1,110,11,0.1,110,21,0.19,118,175,1.48,174,195,1.12
11. Longding,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,201,1.26,78,119,1.53,78,119,1.53,78,119,1.53,78,119,1.53,80,70,0.88,83,80,0.96
12. Lower dibang valley,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,268,0.71,574,789,1.37,574,791,1.38,574,791,1.38,573,791,1.38,588,840,1.43,761,1010,1.33
13. Lower siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,185,2.37,70,166,2.37,69,166,2.41,75,98,1.31,63,78,1.24
14. Lower subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,136,3.09,41,16,0.39,30,16,0.53,30,17,0.57,11,32,2.91,36,46,1.28,14,17,1.21
15. Namsai,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,342,1.05,462,1001,2.17,462,1001,2.17,462,1001,2.17,461,1001,2.17,470,1017,2.16,548,1175,2.14
16. Pakke kessang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,60,1.03,135,141,1.04,63,78,1.24,51,88,1.73
17. Papum pare,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,394,1.08,325,305,0.94,325,305,0.94,326,305,0.94,14,7,0.5,335,385,1.15,406,465,1.15
18. Shi yomi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1.33,7,8,1.14,7,7,1,10,9,0.9
19. Siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,226,2.94,41,220,5.37,41,220,5.37,41,220,5.37,40,220,5.5,49,66,1.35,92,115,1.25
20. Tawang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,525,1.78,312,456,1.46,312,458,1.47,315,461,1.46,316,477,1.51,322,486,1.51,334,508,1.52
21. Tirap,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,242,2.69,108,160,1.48,108,160,1.48,108,160,1.48,108,160,1.48,114,137,1.2,113,147,1.3
22. Upper siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,24,1.33,36,49,1.36
23. Upper subansiri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,278,2.11,134,87,0.65,114,70,0.61,114,71,0.62,31,20,0.65,120,113,0.94,85,93,1.09
24. West kameng,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,216,1.62,138,136,0.99,138,136,0.99,139,138,0.99,139,144,1.04,145,169,1.17,141,189,1.34
25. West siang,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,165,2.62,20,38,1.9,20,28,1.4,9,13,1.44,30,17,0.57,17,25,1.47,24,27,1.13
