State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Odisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Malkangiri,Kharif,,,,,,,,,,650,190,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,870,0.47,,,,,,,,,
17. Mayurbhanj,Kharif,2870,2020,0.7,3230,2160,0.67,1970,1250,0.63,2060,1340,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6910,3090,0.45,,,,,,,,,
18. Nabarangpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090,970,0.46,,,,,,,,,
19. Nayagarh,Kharif,230,130,0.57,,,,480,270,0.56,540,310,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,820,0.47,,,,,,,,,
20. Nuapada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,1860,0.43,,,,,,,,,
21. Puri,Kharif,230,130,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22. Rayagada,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,2200,0.42,,,,,,,,,
23. Sambalpur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,410,0.41,,,,,,,,,
24. Sonepur,Kharif,790,350,0.44,820,400,0.49,860,41,0.05,850,540,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25. Sundargarh,Kharif,2870,1290,0.45,6570,2540,0.39,6360,3190,0.5,5510,2820,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Other Kharif pulses),,26610,14510,0.55,21440,10630,0.5,20790,10461,0.5,27280,15020,0.55,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,80810,36040,0.45,,,0,,,0,,,0
24. Peas & beans (Pulses),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anugul,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,1080,0.78,,,,,,,,,
2. Balangir,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,1810,0.79,,,,,,,,,
3. Baleshwar,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,510,0.77,,,,,,,,,
4. Bargarh,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,1730,0.89,,,,,,,,,
5. Bhadrak,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,0.8,,,,,,,,,
6. Boudh,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,590,0.81,,,,,,,,,
7. Cuttack,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,510,0.77,,,,,,,,,
8. Deogarh,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,50,0.71,,,,,,,,,
9. Dhenkanal,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,520,0.76,,,,,,,,,
10. Gajapati,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,160,0.76,,,,,,,,,
11. Ganjam,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2030,0.77,,,,,,,,,
12. Jagatsinghapur,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,0.8,,,,,,,,,
13. Jajapur,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,260,0.74,,,,,,,,,
14. Jharsuguda,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,300,0.79,,,,,,,,,
15. Kalahandi,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,1030,0.76,,,,,,,,,
16. Kandhamal,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,530,0.73,,,,,,,,,
17. Kendrapara,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,110,0.79,,,,,,,,,
18. Kendujhar,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680,1980,0.74,,,,,,,,,
19. Khordha,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,130,0.76,,,,,,,,,
20. Koraput,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450,4030,0.74,,,,,,,,,
21. Malkangiri,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,230,0.77,,,,,,,,,
22. Mayurbhanj,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,1760,0.78,,,,,,,,,
23. Nabarangpur,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1120,0.77,,,,,,,,,
24. Nayagarh,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,730,0.75,,,,,,,,,
25. Nuapada,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,630,0.68,,,,,,,,,
26. Puri,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,50,0.83,,,,,,,,,
27. Rayagada,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,1470,0.74,,,,,,,,,
28. Sambalpur,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,390,0.78,,,,,,,,,
29. Sonepur,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,790,0.79,,,,,,,,,
30. Sundargarh,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,930,0.75,,,,,,,,,
Total (Peas & beans (Pulses)),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33400,25620,0.77,,,0,,,0,,,0
25. Potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anugul,Winter,,,,,,,,,,,,,576,5317.1,9.23,503,4524.5,9,470,4398.3,9.36,606,5476.4,9.04,599,6384.1,10.66,721,7831.5,10.86,423,4637.3,10.96,557,5003,8.98,446,4530,10.16,443,4708.6,10.63,550,6322.3,11.5,430,4421.7,10.28,576,6587.1,11.44,429,5315.7,12.39,520,6392.4,12.29,394,4990,12.66,303,4400.2,14.52,770,10249.5,13.31,1240,16721.4,13.49
2. Balangir,Winter,,,,,,,,,,,,,15,116.6,7.77,18,124.7,6.93,32,227.2,7.1,8,43.7,5.46,70,526.4,7.52,95,798.1,8.4,25,224.9,9,11,59.4,5.4,47,429.1,9.13,2,21.3,10.65,28,192.4,6.87,10,66.1,6.61,403,9132.4,22.66,,,,1,7.7,7.7,35,192.9,5.51,3,20.8,6.93,244,1893,7.76,141,1638.6,11.62
3. Baleshwar,Winter,,,,,,,,,,,,,256,2705.4,10.57,301,1878.2,6.24,256,2231.8,8.72,253,2878.4,11.38,112,1263.2,11.28,103,1462.3,14.2,228,2790.5,12.24,102,1272.7,12.48,130,2001.6,15.4,179,2965.9,16.57,307,4403,14.34,224,3044.4,13.59,87,1454.3,16.72,121,1796.2,14.84,82,1460.7,17.81,182,2913.5,16.01,104,1910.4,18.37,119,1783.8,14.99,123,1915.7,15.57
4. Bargarh,Winter,,,,,,,,,,,,,314,2480.6,7.9,316,2565.3,8.12,434,3400.8,7.84,318,2486.8,7.82,270,2136.8,7.91,292,2494.3,8.54,265,2678.6,10.11,313,2682.7,8.57,291,2888.2,9.93,808,7107.2,8.8,398,4023,10.11,228,2224.1,9.75,224,2041.3,9.11,173,1645.4,9.51,270,2904.1,10.76,198,1857,9.38,323,2631.8,8.15,696,5652.9,8.12,1245,10587.5,8.5
5. Bhadrak,Winter,,,,,,,,,,,,,30,278.1,9.27,23,273.5,11.89,43,453,10.53,34,409.2,12.04,34,334.6,9.84,63,975.7,15.49,26,325.9,12.53,6,70.3,11.72,6,92.7,15.45,20,323.8,16.19,26,388.3,14.93,32,324.6,10.14,12,188.4,15.7,2,31.1,15.55,9,150.3,16.7,15,204.3,13.62,10,98.1,9.81,62,776.9,12.53,38,402,10.58
6. Boudh,Winter,,,,,,,,,,,,,60,447.7,7.46,66,534.4,8.1,78,643.1,8.24,46,330.6,7.19,95,658,6.93,56,443.8,7.93,62,432.3,6.97,52,367.1,7.06,59,648.4,10.99,41,359.8,8.78,31,265.9,8.58,37,262,7.08,22,162.7,7.4,4,40.4,10.1,12,74.4,6.2,28,147.5,5.27,39,248.5,6.37,82,479,5.84,58,332.7,5.74
7. Cuttack,Winter,,,,,,,,,,,,,1513,16052.9,10.61,1106,13579.5,12.28,1158,14255,12.31,1325,18127.3,13.68,1054,12435.1,11.8,1514,22893.2,15.12,1055,14910.3,14.13,775,10384.2,13.4,631,9651.8,15.3,401,5349.3,13.34,559,9854.1,17.63,517,6711.7,12.98,182,3267.1,17.95,118,1886.9,15.99,203,3179.6,15.66,309,4614.9,14.93,192,3198.3,16.66,529,8368.3,15.82,420,6086.6,14.49
8. Deogarh,Winter,,,,,,,,,,,,,324,2580.3,7.96,347,3244.8,9.35,378,2855.4,7.55,347,2628.5,7.57,308,2753.5,8.94,251,2205,8.78,221,1858.2,8.41,219,1770.6,8.08,232,2156.2,9.29,149,1258.3,8.44,318,3017.5,9.49,126,1166.8,9.26,138,1542.3,11.18,200,1850.8,9.25,210,1809.8,8.62,206,1391.3,6.75,265,1892.1,7.14,527,5066.6,9.61,170,1411.7,8.3
9. Dhenkanal,Winter,,,,,,,,,,,,,338,3741.7,11.07,280,3039.1,10.85,307,3202,10.43,421,5326.9,12.65,245,2953.5,12.06,297,4234,14.26,260,3386.2,13.02,216,2583.1,11.96,218,3081.4,14.13,329,4648.8,14.13,505,7950.7,15.74,170,2371.2,13.95,257,3598.3,14,146,2220.1,15.21,138,2079.7,15.07,177,2906.5,16.42,159,2433.2,15.3,302,4564.4,15.11,473,6381.7,13.49
10. Gajapati,Winter,,,,,,,,,,,,,1,5.3,5.3,,,,1,3.4,3.4,8,84.2,10.53,2,18,9,11,35,3.18,,,,,,,,,,,,,20,239.4,11.97,10,77.5,7.75,5,38.1,7.62,,,,,,,,,,,,,19,202.1,10.64,5,74.7,14.94
11. Ganjam,Winter,,,,,,,,,,,,,173,1179.2,6.82,131,1105.1,8.44,96,808.3,8.42,168,1389.5,8.27,150,1323.6,8.82,116,1171.8,10.1,63,485.7,7.71,44,352.1,8,17,167.7,9.86,30,313.8,10.46,270,3078,11.4,64,791.2,12.36,21,231.2,11.01,3,48.1,16.03,29,655.6,22.61,37,288,7.78,61,567.3,9.3,35,342,9.77,42,586.4,13.96
12. Jagatsinghapur,Winter,,,,,,,,,,,,,414,4547,10.98,360,3898.4,10.83,450,5482.8,12.18,337,4901.3,14.54,303,3291.8,10.86,446,6184.7,13.87,276,3855.2,13.97,208,2946.5,14.17,213,3688.5,17.32,313,5442.4,17.39,291,4760.8,16.36,201,3029.7,15.07,162,3083.3,19.03,68,934,13.74,61,1272.9,20.87,62,1004.5,16.2,76,1179.7,15.52,98,1661,16.95,148,2148.8,14.52
13. Jajapur,Winter,,,,,,,,,,,,,324,3680.3,11.36,399,3642.5,9.13,446,5256.1,11.78,386,5705.9,14.78,197,2237.1,11.36,328,4920.7,15,230,3306.3,14.38,204,2671.4,13.1,223,2834.8,12.71,139,2118.9,15.24,236,3755.5,15.91,194,1870,9.64,152,2038.2,13.41,168,1811.2,10.78,197,2305.9,11.71,141,1802.3,12.78,298,3353.1,11.25,339,3759.5,11.09,503,4762.4,9.47
14. Jharsuguda,Winter,,,,,,,,,,,,,151,1558.5,10.32,110,968.6,8.81,140,1677.3,11.98,112,1171.7,10.46,114,1252.1,10.98,109,1207.5,11.08,159,1519.9,9.56,97,818.9,8.44,102,1112,10.9,86,969,11.27,113,1081.3,9.57,53,450.7,8.5,142,1392.9,9.81,74,784.3,10.6,24,320.3,13.35,41,540,13.17,64,652.4,10.19,291,3097.1,10.64,99,1043,10.54
15. Kalahandi,Winter,,,,,,,,,,,,,,,,187,1204.7,6.44,4,12.4,3.1,5,28.2,5.64,7,50.7,7.24,1,14.9,14.9,,,,,,,2,21.7,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Kandhamal,Winter,,,,,,,,,,,,,603,3427.5,5.68,718,4001.4,5.57,583,3453.1,5.92,594,3871.1,6.52,560,3753.7,6.7,528,4140.6,7.84,544,4098.5,7.53,623,4230.8,6.79,434,3188.6,7.35,349,2608.1,7.47,349,2485.2,7.12,233,1439.5,6.18,290,1860.1,6.41,220,1661,7.55,464,4087.8,8.81,241,1855.7,7.7,368,3123.6,8.49,600,5299.2,8.83,529,3801.4,7.19
17. Kendrapara,Winter,,,,,,,,,,,,,660,8420.3,12.76,776,8647,11.14,816,10058.8,12.33,804,13528.9,16.83,612,9208.2,15.05,650,10870.6,16.72,634,10038.1,15.83,621,9448.5,15.21,440,6827,15.52,612,9335.4,15.25,742,12982,17.5,461,5333.3,11.57,253,4078.6,16.12,54,882.2,16.34,132,2533.3,19.19,129,2128.9,16.5,303,4616.2,15.23,125,1522.3,12.18,168,1646.9,9.8
18. Kendujhar,Winter,,,,,,,,,,,,,189,1478.5,7.82,138,1093.5,7.92,99,1062.3,10.73,134,1363.3,10.17,135,1225.9,9.08,153,1705,11.14,159,1780.6,11.2,136,2825.7,20.78,189,4661.5,24.66,90,1014.1,11.27,181,1960,10.83,95,968.4,10.19,369,4459.4,12.09,100,967.6,9.68,69,769.9,11.16,74,787.6,10.64,74,1028.7,13.9,1229,14433.4,11.74,809,8111,10.03
19. Khordha,Winter,,,,,,,,,,,,,183,1899.7,10.38,166,1708.3,10.29,145,1286.7,8.87,104,1335.7,12.84,144,1795.2,12.47,136,2279.6,16.76,179,2520.3,14.08,88,1148.6,13.05,73,1309.7,17.94,114,2101.9,18.44,260,4427,17.03,108,1393.7,12.9,134,2090.9,15.6,14,179.8,12.84,11,176.2,16.02,22,355.7,16.17,85,1310.8,15.42,137,2287.9,16.7,123,1873.8,15.23
20. Koraput,Winter,,,,,,,,,,,,,183,1719.1,9.39,233,2053.2,8.81,304,3019.6,9.93,541,4566.6,8.44,644,5664.6,8.8,487,4207.2,8.64,384,3790.5,9.87,381,3395.9,8.91,402,3417,8.5,880,8297.5,9.43,1307,12317.2,9.42,1345,12013.5,8.93,762,7869.9,10.33,1164,9987.1,8.58,1776,15714,8.85,967,7951.6,8.22,1332,9486.5,7.12,1731,15475.1,8.94,1424,10274.2,7.22
21. Malkangiri,Winter,,,,,,,,,,,,,,,,2,10.3,5.15,,,,4,26.5,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22. Mayurbhanj,Winter,,,,,,,,,,,,,53,473.7,8.94,61,548.2,8.99,76,700.3,9.21,114,1180.4,10.35,48,439.9,9.16,56,557.4,9.95,44,516.6,11.74,56,656.5,11.72,35,415,11.86,61,626.3,10.27,73,876.2,12,48,400.1,8.34,303,3427.5,11.31,174,1599.9,9.19,23,264.4,11.5,42,383,9.12,82,948.2,11.56,481,5555.1,11.55,266,2465.3,9.27
23. Nabarangpur,Winter,,,,,,,,,,,,,288,3068.9,10.66,130,762.2,5.86,235,2032.8,8.65,173,1492.1,8.62,157,1559.2,9.93,85,849.1,9.99,104,1414.7,13.6,12,164.5,13.71,46,356.5,7.75,44,593.7,13.49,182,2665.8,14.65,59,650.7,11.03,333,4797.2,14.41,142,2138.5,15.06,73,935.8,12.82,117,1496,12.79,123,1619.9,13.17,244,2235,9.16,164,1601.5,9.77
24. Nayagarh,Winter,,,,,,,,,,,,,16,96.4,6.03,17,143.3,8.43,15,130.9,8.73,26,185.8,7.15,10,56.1,5.61,8,86.7,10.84,2,18.2,9.1,5,41.3,8.26,3,22.1,7.37,1,9.8,9.8,1,15,15,,,,,,,,,,,,,,,,1,7.2,7.2,7,50.4,7.2,32,370.9,11.59
25. Nuapada,Winter,,,,,,,,,,,,,20,91.3,4.57,11,122,11.09,16,97.4,6.09,17,149.3,8.78,26,237.6,9.14,4,37.6,9.4,8,55.6,6.95,20,143.5,7.18,19,144.9,7.63,16,116.6,7.29,4,32.3,8.08,4,34.8,8.7,2,14.5,7.25,,,,4,30.2,7.55,2,14.3,7.15,7,42.9,6.13,441,3769.7,8.55,634,2774.4,4.38
26. Puri,Winter,,,,,,,,,,,,,615,6995,11.37,798,7894.6,9.89,621,5262.4,8.47,435,6228.3,14.32,423,5225.3,12.35,601,9351,15.56,373,4788.2,12.84,228,3315.1,14.54,294,4611.4,15.69,259,4259.8,16.45,494,6871.5,13.91,274,3064.7,11.19,314,5054.5,16.1,53,478.1,9.02,105,1907.3,18.16,145,2163.8,14.92,417,6317.1,15.15,170,2091.3,12.3,165,2307.7,13.99
27. Rayagada,Winter,,,,,,,,,,,,,80,572.4,7.16,66,419.8,6.36,53,454.1,8.57,76,579.2,7.62,93,1030.7,11.08,45,272.7,6.06,96,1075.1,11.2,76,576.5,7.59,34,311.4,9.16,51,631.4,12.38,36,337.8,9.38,28,227.3,8.12,9,121.8,13.53,,,,11,147.4,13.4,22,282.6,12.85,30,394,13.13,23,303.9,13.21,56,662,11.82
28. Sambalpur,Winter,,,,,,,,,,,,,368,2859.4,7.77,369,3002.2,8.14,320,2560.3,8,381,3401.9,8.93,312,2890.4,9.26,261,2267.3,8.69,196,1622.7,8.28,219,1870.5,8.54,177,1496.2,8.45,187,1558.6,8.33,149,1302.7,8.74,193,1475.9,7.65,742,7602.5,10.25,223,2423.6,10.87,168,1908.5,11.36,468,3325.1,7.1,488,5804.8,11.9,533,5487.8,10.3,1162,13157.3,11.32
29. Sonepur,Winter,,,,,,,,,,,,,17,112.8,6.64,30,169.1,5.64,21,136.6,6.5,51,417.6,8.19,12,113.4,9.45,17,149.5,8.79,14,79.7,5.69,17,128.6,7.56,7,32,4.57,6,57.6,9.6,4,46.5,11.63,71,595.6,8.39,91,1226.9,13.48,,,,3,28,9.33,2,23.2,11.6,,,,,,,,,
30. Sundargarh,Winter,,,,,,,,,,,,,742,4863.8,6.55,643,3919.1,6.1,579,4155.5,7.18,686,4938.5,7.2,579,4757.1,8.22,443,3350,7.56,498,3995.5,8.02,493,4078.1,8.27,554,4917.9,8.88,541,4542.8,8.4,1011,8428.7,8.34,411,2824.4,6.87,539,4796.6,8.9,316,3129.7,9.9,305,3338.5,10.95,341,3338.4,9.79,328,2975.6,9.07,1098,9715.1,8.85,1070,11521.8,10.77
Total (Potato),,,,0,,,0,,,0,,,0,8506,80769.5,9.5,8305,75077.5,9.04,8176,79317.7,9.7,8514,94253.8,11.07,7315,75575.8,10.33,7877,96996.8,12.31,6528,76205.6,11.67,5779,63006.1,10.9,5324,65015.3,12.21,6151,71340.7,11.6,8445,104080.1,12.32,5626,57233.6,10.17,6524,82158,12.59,3966,41811.7,10.54,4900,54454.7,11.11,4397,46958.6,10.68,5535,60261.4,10.89,10932,116122.3,10.62,11307,114661.4,10.14
26. Ragi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anugul,Autumn,,,,,,,,,,,,,6,2.6,0.43,79,38.2,0.48,185,87.3,0.47,20,9.8,0.49,9,4.6,0.51,7,3.1,0.44,4,2.2,0.55,3,1.7,0.57,2,1.3,0.65,,,,1,0.6,0.6,1,0.7,0.7,5,3.5,0.7,,,,1,1.6,1.6,,,,,,,4,3.3,0.83,1254,900.4,0.72
Kharif,308,111.5,0.36,183,60,0.33,113,35.8,0.32,72,29.9,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15.3,0.55,
Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.8,0.21,,,,,,,,,,,,,
Total,308,111.5,0.36,183,60,0.33,113,35.8,0.32,72,29.9,0.42,6,2.6,0.43,79,38.2,0.48,185,87.3,0.47,20,9.8,0.49,9,4.6,0.51,7,3.1,0.44,4,2.2,0.55,3,1.7,0.57,2,1.3,0.65,,,0,1,0.6,0.6,1,0.7,0.7,5,3.5,0.7,,,0,24,6.4,0.27,,,0,,,0,4,3.3,0.83,1282,915.7,0.71,
2. Balangir,Autumn,,,,,,,,,,,,,1010,371.7,0.37,845,333.8,0.4,930,412,0.44,1028,514,0.5,1347,544.2,0.4,1100,508.2,0.46,1243,530.8,0.43,509,135.4,0.27,366,236.4,0.65,248,244.5,0.99,,,,,,,436,123.8,0.28,,,,,,,,,,36,6.7,0.19,1083,409.4,0.38,454,130.8,0.29
Kharif,1539,472.7,0.31,1209,470.3,0.39,1704,425.4,0.25,984,375.8,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter,,,,,,,,,,,,,6,3.4,0.57,4,2.7,0.68,,,,7,4.4,0.63,,,,,,,2,1.1,0.55,,,,,,,,,,,,,,,,,,,,,,,,,54,7.2,0.13,,,,49,14.6,0.3,,,,
Total,1539,472.7,0.31,1209,470.3,0.39,1704,425.4,0.25,984,375.8,0.38,1016,375.1,0.37,849,336.5,0.4,930,412,0.44,1035,518.4,0.5,1347,544.2,0.4,1100,508.2,0.46,1245,531.9,0.43,509,135.4,0.27,366,236.4,0.65,248,244.5,0.99,,,0,,,0,436,123.8,0.28,,,0,,,0,54,7.2,0.13,36,6.7,0.19,1132,424,0.37,454,130.8,0.29,
3. Bargarh,Autumn,,,,,,,,,,,,,2,1.1,0.55,,,,,,,1,0.5,0.5,7,2.5,0.36,,,,,,,,,,1,0.6,0.6,,,,1,0.8,0.8,,,,1,0.6,0.6,,,,,,,,,,,,,,,,13,3.3,0.25
Kharif,26,3.2,0.12,4,2,0.5,3,1.4,0.47,2,0.3,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.5,1.25,3,1.2,0.4,60,22.4,0.37,
Winter,,,,,,,,,,,,,,,,1,0.1,0.1,1,0.3,0.3,1,0.1,0.1,10,2.1,0.21,17,5.5,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,12,0.44,52,44.4,0.85,133,27.4,0.21,402,86.4,0.21,
Total,26,3.2,0.12,4,2,0.5,3,1.4,0.47,2,0.3,0.15,2,1.1,0.55,1,0.1,0.1,1,0.3,0.3,2,0.6,0.3,17,4.6,0.27,17,5.5,0.32,,,0,,,0,1,0.6,0.6,,,0,1,0.8,0.8,,,0,1,0.6,0.6,,,0,,,0,27,12,0.44,54,46.9,0.87,136,28.6,0.21,475,112.1,0.24,
4. Boudh,Autumn,,,,,,,,,,,,,8,5.6,0.7,7,3.6,0.51,13,4.9,0.38,9,3.5,0.39,1,0.6,0.6,3,1.5,0.5,6,2.9,0.48,1,0.4,0.4,1,0.3,0.3,1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
