State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Samba,Kharif,,,,,,,,,,,,,,,,,,,,,,53,26.5,0.5,,,,35,17.5,0.5,22,11,0.5,17,8.5,0.5,17,8.5,0.5,,,,,,,2,1,0.5,2,1,0.5,3,1.5,0.5,,,,,,,,,,,,,,,
7. Udhampur,Kharif,,,,,,,,,,,,,,,,28,29.3,1.05,,,,13,13.6,1.05,,,,11,11.6,1.05,17,17.9,1.05,27,28.5,1.06,17,17.9,1.05,,,,8,8.4,1.05,4,4.2,1.05,8,8.4,1.05,8,8.6,1.08,,,,,,,,,,,,,,,
Total (Sannhamp),,,,0,,,0,,,0,,,0,,,0,225,127.8,0.57,335,167.5,0.5,391,208.6,0.53,,,0,148,80.2,0.54,156,87.5,0.56,86,59.2,0.69,55,38.7,0.7,,,0,30,19.1,0.64,6,5.2,0.87,25,22.4,0.9,35,31.2,0.89,,,0,,,0,,,0,,,0,,,0
30. Sesamum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Doda,Kharif,36,13,0.36,21,8,0.38,,,,26,9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Ganderbal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,798.5,0.5,,,,,,,,,,,,,,,,,,
3. Jammu,Kharif,2070,928,0.45,2107,944,0.45,2256,1011,0.45,2022,1174,0.58,,,,2048,917.5,0.45,2024,906.7,0.45,868,388.8,0.45,,,,695,311.4,0.45,741,332,0.45,865,387.6,0.45,813,364.3,0.45,,,,825,370.1,0.45,2221,969.7,0.44,465,190.6,0.41,439,180.1,0.41,487,199.8,0.41,,,,352,153.7,0.44,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,67.5467,0.45,21,9.5134,0.45
,Total,2070,928,0.45,2107,944,0.45,2256,1011,0.45,2022,1174,0.58,,,0,2048,917.5,0.45,2024,906.7,0.45,868,388.8,0.45,,,0,695,311.4,0.45,741,332,0.45,865,387.6,0.45,813,364.3,0.45,,,0,825,370.1,0.45,2221,969.7,0.44,465,190.6,0.41,439,180.1,0.41,487,199.8,0.41,,,0,352,153.7,0.44,149,67.5467,0.45,21,9.5134,0.45
4. Kathua,Kharif,3915,1566,0.4,3608,1450,0.4,3641,1464,0.4,3229,1298,0.4,,,,,,,2970,1194,0.4,2890,1161.8,0.4,,,,1379,554.4,0.4,980,394,0.4,954,383.6,0.4,1455,585.1,0.4,,,,1607,646.2,0.4,415,114.5,0.28,1072,431,0.4,1542,620.1,0.4,1620,651.5,0.4,1208,485.8,0.4,1094,440,0.4,,,,,,
5. Leh ladakh,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,
6. Rajauri,Kharif,140,51,0.36,112,41,0.37,111,40,0.36,106,38,0.36,,,,190,68.4,0.36,91,32.8,0.36,123,44.3,0.36,,,,18,6.5,0.36,126,45.9,0.36,100,36.5,0.37,86,31.4,0.37,,,,,,,,,,28,14,0.5,69,34.7,0.5,107,53.8,0.5,86,43.2,0.5,,,,,,,,,
7. Reasi,Kharif,,,,,,,,,,,,,,,,,,,,,,100,50,0.5,,,,56,28.1,0.5,22,11,0.5,15,7.5,0.5,17,8.5,0.5,,,,2,1,0.5,46,23,0.5,32,16,0.5,23,11.6,0.5,10,5,0.5,,,,,,,,,,,,
8. Samba,Kharif,,,,,,,,,,,,,,,,,,,,,,2022,905.8,0.45,,,,2075,929.6,0.45,2353,1054.1,0.45,2089,935.9,0.45,2082,932.8,0.45,,,,1060,462.8,0.44,1054,423.8,0.4,2123,926.9,0.44,1824,796.6,0.44,1804,787.9,0.44,2102,918.1,0.44,948,414.1,0.44,,,,,,
9. Udhampur,Kharif,430,215,0.5,401,501,1.25,408,204,0.5,361,180,0.5,,,,385,192.5,0.5,327,163.5,0.5,196,98,0.5,,,,401,200.5,0.5,404,202,0.5,323,161.5,0.5,335,167.5,0.5,,,,310,85.5,0.28,2,1,0.5,430,118.6,0.28,429,118.4,0.28,394,108.7,0.28,429,118.4,0.28,357,98.5,0.28,,,,,,
Total (Sesamum),,6591,2773,0.42,6249,2944,0.47,6416,2719,0.42,5744,2699,0.47,,,0,2623,1178.4,0.45,5412,2297,0.42,6199,2648.7,0.43,,,0,4624,2030.5,0.44,4626,2039,0.44,4346,1912.6,0.44,4788,2089.6,0.44,,,0,3804,1565.6,0.41,3739,1532.5,0.41,5747,2495.6,0.43,4326,1761.5,0.41,4422,1806.7,0.41,3825,1565.5,0.41,2751,1106.3,0.4,149,67.5467,0.45,21,9.5134,0.45
31. Small millets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Badgam,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,22.2,0.56,40,20.3,0.51
2. Bandipora,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,198.8,0.69,496,336.1,0.68,335,253.1,0.76,,,,,,,392,161.7,0.41,130,84.9,0.65,100,57.9,0.58,151,58.8,0.39,188,66.8,0.36,187,65.8,0.35,,,,,,
3. Baramulla,Kharif,,,,,,,220,40,0.18,468,186,0.4,,,,,,,,,,,,,,,,,,,473,203,0.43,473,203,0.43,473,203,0.43,,,,,,,51,20.2,0.4,50,19.8,0.4,51,20.2,0.4,,,,51,20.2,0.4,51,20.2,0.4,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.2,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,220,40,0.18,468,186,0.4,,,0,,,0,,,0,,,0,,,0,,,0,473,203,0.43,473,203,0.43,476,205.2,0.43,,,0,,,0,51,20.2,0.4,50,19.8,0.4,51,20.2,0.4,,,0,51,20.2,0.4,51,20.2,0.4,,,0,,,0
4. Doda,Kharif,,,,,,,250,50,0.2,3214,987,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.8,0.49,2,,0,,,,,,,,,,,,,,,
5. Ganderbal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,17.8,0.4,45,17.8,0.4,45,17.8,0.4,,,,,,,25,9.9,0.4,24,9.5,0.4,24,9.5,0.4,,,,24,8.4,0.35,20,7,0.35,,,,,,
6. Jammu,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.4,0.7,5,2.8,0.56,,,,4,2.8,0.7,3,2.1,0.7,,,,,,,5,3.4,0.68
7. Kargil,Kharif,,,,,,,,,,516,287,0.56,,,,,,,,,,,,,,,,,,,574,317.3,0.55,577,319.6,0.55,577,319.7,0.55,,,,,,,817,464.1,0.57,980,559.1,0.57,1273,724.2,0.57,351,192.1,0.55,,,,,,,,,,,,
8. Kathua,Kharif,,,,,,,,,,26,130,5,,,,,,,,,,,,,,,,,,,42,17.9,0.43,20,8.3,0.42,24,10,0.42,,,,,,,18,6.7,0.37,22,9.4,0.43,20,8.8,0.44,21,9,0.43,16,6.7,0.42,12,4.9,0.41,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4.9,0.7,,,,,,,3,2.1,0.7,,,,11,7.7,0.7,11,7.7,0.7,6,4.2,0.7
,Total,,,0,,,0,,,0,26,130,5,,,0,,,0,,,0,,,0,,,0,,,0,42,17.9,0.43,20,8.3,0.42,24,10,0.42,,,0,,,0,25,11.6,0.46,22,9.4,0.43,20,8.8,0.44,24,11.1,0.46,16,6.7,0.42,23,12.6,0.55,11,7.7,0.7,6,4.2,0.7
9. Kishtwar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,837,0.34,2459,914.5,0.37,2195,814,0.37,,,,,,,1243,475.7,0.38,1574,607.6,0.39,1633,637.6,0.39,680,264.3,0.39,1353,514.9,0.38,1547,579.1,0.37,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,0.5
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2483,837,0.34,2459,914.5,0.37,2195,814,0.37,,,0,,,0,1243,475.7,0.38,1574,607.6,0.39,1633,637.6,0.39,680,264.3,0.39,1353,514.9,0.38,1547,579.1,0.37,,,0,1,0.5,0.5
10. Kupwara,Kharif,,,,,,,,,,87,52,0.6,,,,,,,,,,,,,,,,,,,87,54.6,0.63,419,263,0.63,830,520.9,0.63,,,,,,,218,136.7,0.63,32,20,0.63,32,20,0.63,32,20,0.63,32,10.8,0.34,32,10.8,0.34,,,,,,
11. Leh ladakh,Kharif,,,,,,,3,1,0.33,4721,2699,0.57,,,,,,,,,,,,,,,,,,,270,162,0.6,560,336,0.6,547,328.2,0.6,,,,,,,544,326.1,0.6,544,326.1,0.6,536,318.1,0.59,211,126.6,0.6,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,24.3,0.9,,,,,,,6,5.4,0.9,,,,,,,,,,,,
,Total,,,0,,,0,3,1,0.33,4721,2699,0.57,,,0,,,0,,,0,,,0,,,0,,,0,270,162,0.6,560,336,0.6,547,328.2,0.6,,,0,,,0,571,350.4,0.61,544,326.1,0.6,536,318.1,0.59,217,132,0.61,,,0,,,0,,,0,,,0
12. Rajauri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10.1,0.72,,,,,,,,,,,,,,,,,,,2,0.8,0.4,,,,,,,,,
13. Reasi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14. Samba,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,7,0.32,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,49.7,0.7,69,48.3,0.7,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,71,49.7,0.7,69,48.3,0.7,,,0,22,7,0.32,,,0,,,0,,,0,,,0
15. Srinagar,Kharif,,,,,,,,,,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Udhampur,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.9,0.27,16,4.4,0.28,12,3.3,0.28,,,,,,,7,2.3,0.33,10,4.7,0.47,10,4.1,0.41,6,2,0.33,17,8.2,0.48,8,3.4,0.43,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8,0.8,,,,,,,,,,,,,,,,17,11.9,0.7,4,2.8,0.7,2,1.4,0.7,2,1.4,0.7,2,1.4,0.7
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,7,1.9,0.27,16,4.4,0.28,13,4.1,0.32,,,0,,,0,7,2.3,0.33,10,4.7,0.47,10,4.1,0.41,23,13.9,0.6,21,11,0.52,10,4.8,0.48,2,1.4,0.7,2,1.4,0.7
Total (Small millets),,,,0,,,0,473,91,0.19,9068,4377,0.48,,,0,,,0,,,0,,,0,,,0,,,0,4271,1810.3,0.42,5066,2403,0.47,5056,2483.1,0.49,,,0,,,0,3422,1683.7,0.49,3456,1700,0.49,3681,1800.4,0.49,1504,702,0.47,1690,641.7,0.38,1870,700.3,0.37,53,31.3,0.59,54,29.8,0.55
32. Sugarcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Jammu,Kharif,,,,,,,,,,,,,,,,101,606,6,120,720,6,,,,,,,,,,,,,5,7.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Kathua,Kharif,,,,,,,,,,,,,,,,36,46.8,1.3,29,37.7,1.3,41,53.3,1.3,,,,1,1.5,1.5,,,,,,,,,,,,,,,,,,,28,42,1.5,,,,,,,,,,,,,,,,,,
3. Rajauri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25.5,1.5,,,,,,,,,,,,,,,,,,
4. Samba,Kharif,,,,,,,,,,,,,,,,,,,,,,28,168,6,,,,,,,18,27,1.5,14,21,1.5,13,19.5,1.5,,,,23,34.5,1.5,193,289.5,1.5,,,,,,,,,,,,,,,,,,,,,
5. Udhampur,Kharif,,,,,,,,,,,,,,,,54,100.3,1.86,10,18.6,1.86,,,,,,,,,,,,,,,,9,13.4,1.49,,,,1282,1923,1.5,,,,,,,,,,,,,,,,,,,,,,,,
Total (Sugarcane),,,,0,,,0,,,0,,,0,,,0,191,753.1,3.94,159,776.3,4.88,69,221.3,3.21,,,0,1,1.5,1.5,18,27,1.5,19,28.5,1.5,22,32.9,1.5,,,0,1305,1957.5,1.5,193,289.5,1.5,45,67.5,1.5,,,0,,,0,,,0,,,0,,,0,,,0
33. Tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Kathua,Kharif,,,,,,,,,,,,,,,,2,0.7,0.35,20,7,0.35,4,1.4,0.35,,,,11,4.1,0.37,3,1.1,0.37,2,0.8,0.4,1,0.4,0.4,,,,1,0.4,0.4,,,,,,,2,0.8,0.4,,,,,,,,,,,,,,,
2. Udhampur,Kharif,,,,,,,,,,,,,,,,2,0.6,0.3,,,,2,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Tobacco),,,,0,,,0,,,0,,,0,,,0,4,1.3,0.33,20,7,0.35,6,2,0.33,,,0,11,4.1,0.37,3,1.1,0.37,2,0.8,0.4,1,0.4,0.4,,,0,1,0.4,0.4,,,0,,,0,2,0.8,0.4,,,0,,,0,,,0,,,0,,,0
34. Turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Jammu,Kharif,,,,,,,,,,,,,,,,,,,,,,9,9.1,1.01,,,,,,,,,,,,,,,,,,,,,,,,,8,8,1,3,3,1,2,2,1,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.7,0.93,3,2.8,0.93,4,3.7,0.93,4,3.7,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,9,9.1,1.01,,,0,,,0,4,3.7,0.93,3,2.8,0.93,4,3.7,0.93,4,3.7,0.93,,,0,,,0,8,8,1,3,3,1,2,2,1,,,0,,,0,,,0,,,0
2. Kathua,Kharif,,,,,,,,,,,,,,,,3,3,1,,,,,,,,,,7,7.2,1.03,1,1,1,3,3,1,3,3,1,,,,4,4,1,6,6,1,5,5,1,5,5.1,1.02,7,7.1,1.01,3,3,1,3,3,1,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9,0.9,,,,,,,,,,,,,,,
,Total,,,0,,,0,,,0,,,0,,,0,3,3,1,,,0,,,0,,,0,7,7.2,1.03,1,1,1,3,3,1,3,3,1,,,0,4,4,1,6,6,1,5,5,1,6,6,1,7,7.1,1.01,3,3,1,3,3,1,,,0,,,0
3. Poonch,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Reasi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.3,1.08,4,4.3,1.08,2,2.2,1.1,,,,3,3.3,1.1,3,3,1,,,,,,,,,,,,,,,,,,,,,
5. Udhampur,Kharif,,,,,,,,,,,,,,,,9,9.1,1.01,6,6.1,1.02,13,13.2,1.02,,,,4,4.3,1.08,4,4.1,1.03,6,6.2,1.03,4,4.1,1.03,,,,5,5.1,1.02,,,,1,1,1,1,1,1,2,2,1,1,1,1,3,3,1,,,,,,
Total (Turmeric),,,,0,,,0,,,0,,,0,,,0,12,12.1,1.01,6,6.1,1.02,22,22.3,1.01,,,0,11,11.5,1.05,13,13.1,1.01,16,16.3,1.02,15,15.2,1.01,4,3.7,0.93,12,12.4,1.03,9,9,1,14,14,1,10,10,1,11,11.1,1.01,4,4,1,6,6,1,,,0,,,0
35. Urad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Anantnag,Kharif,,,,193,89,0.46,193,89,0.46,179,82,0.46,179,82,0.46,87,42.7,0.49,41,20.1,0.49,132,44.7,0.34,,,,41,13.9,0.34,59,20,0.34,43,14.7,0.34,43,14.7,0.34,,,,4,0.1,0.03,28,9.6,0.34,10,3.4,0.34,7,2.4,0.34,10,3.4,0.34,17,5.8,0.34,18,6.1,0.34,,,,,,
2. Badgam,Kharif,,,,311,170,0.55,,,,,,,,,,93,50.7,0.55,,,,7,4.8,0.69,,,,7,4.9,0.7,7,4.9,0.7,,,,10,3.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Bandipora,Kharif,,,,,,,,,,,,,,,,,,,,,,433,294.5,0.68,,,,,,,18,12.2,0.68,18,12.2,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Baramulla,Kharif,,,,,,,,,,,,,,,,,,,,,,59,40.1,0.68,,,,122,82.9,0.68,40,27.2,0.68,38,25.9,0.68,38,25.9,0.68,,,,,,,,,,,,,34,11.6,0.34,34,11.6,0.34,34,11.6,0.34,34,11.6,0.34,,,,,,
5. Doda,Kharif,,,,1452,610,0.42,1602,673,0.42,1860,781,0.42,1545,663,0.43,1667,700.2,0.42,1663,698.5,0.42,851,357.4,0.42,,,,1118,469.6,0.42,934,392.3,0.42,1791,752.3,0.42,665,279.3,0.42,,,,867,115.9,0.13,144,60.5,0.42,495,207.9,0.42,706,296.5,0.42,531,223,0.42,286,120.1,0.42,250,105,0.42,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,11,4.8,0.44,,,,,,,,,,,,,,,,,,,,,,,,,64,38.4,0.6,,,,6,2.9,0.48,,,,,,,,,
,Total,,,0,1452,610,0.42,1602,673,0.42,1860,781,0.42,1545,663,0.43,1667,700.2,0.42,1663,698.5,0.42,851,357.4,0.42,11,4.8,0.44,1118,469.6,0.42,934,392.3,0.42,1791,752.3,0.42,665,279.3,0.42,,,0,867,115.9,0.13,144,60.5,0.42,495,207.9,0.42,770,334.9,0.43,531,223,0.42,292,123,0.42,250,105,0.42,,,0,,,0
6. Jammu,Kharif,,,,4654,2057,0.44,5330,2356,0.44,6010,2657,0.44,5730,2612,0.46,6462,2856.3,0.44,5354,2366.5,0.44,3819,1688,0.44,,,,3605,1593.5,0.44,3681,1627.1,0.44,4047,1788.9,0.44,3920,1732.8,0.44,,,,2491,1101.1,0.44,,,,2665,895.4,0.34,2524,848.1,0.34,3726,1252,0.34,1091,366.6,0.34,2390,803.1,0.34,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,21.9,0.28,165,45.7405,0.28
,Total,,,0,4654,2057,0.44,5330,2356,0.44,6010,2657,0.44,5730,2612,0.46,6462,2856.3,0.44,5354,2366.5,0.44,3819,1688,0.44,,,0,3605,1593.5,0.44,3681,1627.1,0.44,4047,1788.9,0.44,3920,1732.8,0.44,,,0,2491,1101.1,0.44,,,0,2665,895.4,0.34,2524,848.1,0.34,3726,1252,0.34,1091,366.6,0.34,2390,803.1,0.34,79,21.9,0.28,165,45.7405,0.28
7. Kathua,Kharif,,,,3821,1150,0.3,3878,1167,0.3,3801,1144,0.3,3886,1171,0.3,3921,1180.2,0.3,4063,1222.9,0.3,4171,1255.4,0.3,,,,3348,1007.7,0.3,3693,1111.5,0.3,3638,1094.9,0.3,3817,1148.8,0.3,,,,3681,1107.9,0.3,1801,542.1,0.3,1785,537.3,0.3,2867,863,0.3,2846,856.7,0.3,2529,761.3,0.3,2516,757.4,0.3,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.7,0.48,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,3821,1150,0.3,3878,1167,0.3,3801,1144,0.3,3886,1171,0.3,3921,1180.2,0.3,4063,1222.9,0.3,4171,1255.4,0.3,,,0,3348,1007.7,0.3,3693,1111.5,0.3,3638,1094.9,0.3,3817,1148.8,0.3,,,0,3681,1107.9,0.3,1817,549.8,0.3,1785,537.3,0.3,2867,863,0.3,2846,856.7,0.3,2529,761.3,0.3,2516,757.4,0.3,,,0,,,0
8. Kishtwar,Kharif,,,,,,,,,,,,,,,,,,,,,,804,337.7,0.42,,,,594,249.5,0.42,667,280.2,0.42,558,234.4,0.42,434,182.3,0.42,,,,675,287.3,0.43,519,220.9,0.43,539,229.4,0.43,539,229.5,0.43,205,86.1,0.42,524,220.1,0.42,565,237.3,0.42,,,,,,
9. Kulgam,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3.8,0.03,,,,,,,,,,,,,,,,,,,,,,,,
10. Poonch,Kharif,,,,15,8,0.53,15,8,0.53,34,17,0.5,25,15,0.6,27,13.5,0.5,1,0.5,0.5,10,5,0.5,,,,7,3.5,0.5,3,1.5,0.5,,,,7,3.6,0.51,,,,,,,,,,6,2,0.33,6,2,0.33,7,2.3,0.33,7,2.3,0.33,7,2.3,0.33,,,,,,
11. Pulwama,Kharif,,,,54,29,0.54,423,226,0.53,31,17,0.55,15,8,0.53,,,,36,19.2,0.53,18,9.6,0.53,,,,5,2.7,0.54,7,3.8,0.54,9,4.9,0.54,52,28.3,0.54,,,,,,,48,26.2,0.55,,,,,,,110,37.7,0.34,,,,,,,,,,,,
12. Rajauri,Kharif,,,,519,255,0.49,518,259,0.5,446,223,0.5,422,192,0.45,383,191.8,0.5,375,187.8,0.5,352,176.3,0.5,,,,1217,609.5,0.5,213,106.1,0.5,228,113.6,0.5,264,131.5,0.5,,,,111,55.3,0.5,233,116.1,0.5,196,97.6,0.5,192,95.7,0.5,448,223.3,0.5,316,157.5,0.5,28,11.2,0.4,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9,0.45,,,,,,,,,,,,,,,,,,,,,
,Total,,,0,519,255,0.49,518,259,0.5,446,223,0.5,422,192,0.45,383,191.8,0.5,375,187.8,0.5,352,176.3,0.5,,,0,1217,609.5,0.5,213,106.1,0.5,228,113.6,0.5,264,131.5,0.5,,,0,111,55.3,0.5,235,117,0.5,196,97.6,0.5,192,95.7,0.5,448,223.3,0.5,316,157.5,0.5,28,11.2,0.4,,,0,,,0
13. Reasi,Kharif,,,,,,,,,,,,,,,,,,,,,,351,178.7,0.51,,,,576,293.3,0.51,276,140.5,0.51,268,136.4,0.51,273,138.9,0.51,,,,185,94.1,0.51,126,52.9,0.42,326,136.8,0.42,68,28.6,0.42,113,47.5,0.42,65,27.3,0.42,28,11.8,0.42,,,,,,
14. Samba,Kharif,,,,,,,,,,,,,,,,,,,,,,2942,1300.3,0.44,,,,2706,119.6,0.04,2823,124.8,0.04,2655,117.4,0.04,2654,798.8,0.3,,,,3768,1126,0.3,2269,678.1,0.3,2168,647.9,0.3,1867,558,0.3,1706,509.9,0.3,2000,597.8,0.3,870,260,0.3,,,,,,
15. Srinagar,Kharif,,,,140,95,0.68,152,103,0.68,139,95,0.68,142,97,0.68,142,96.6,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Udhampur,Kharif,,,,1777,905,0.51,2121,1080,0.51,2109,1074,0.51,2410,1081,0.45,2708,1378.3,0.51,2303,1172.2,0.51,1738,884.6,0.51,,,,2401,1222.1,0.51,1946,990.5,0.51,1729,880.1,0.51,1833,933,0.51,,,,1170,429.6,0.37,1289,473.3,0.37,1446,530.9,0.37,1446,530.9,0.37,1226,450.1,0.37,1446,530.9,0.37,1250,458.9,0.37,,,,,,
Total (Urad),,,,0,12936,5368,0.41,14232,5961,0.42,14609,6090,0.42,14354,5921,0.41,15490,6510.3,0.42,13836,5687.7,0.41,15687,6577.1,0.42,11,4.8,0.44,15747,5672.7,0.36,14367,4842.6,0.34,15022,5175.7,0.34,14010,5421.4,0.39,,,0,13063,4321.1,0.33,6475,2188.3,0.34,9636,3288.6,0.34,10320,3504.7,0.34,10962,3703.6,0.34,8321,2804.2,0.34,7956,2664.7,0.33,79,21.9,0.28,165,45.7405,0.28
