State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Sikkim crop.csv,Wheat,Namchi,Rabi,2080.0,2001-2002,2050.0,0.99
Sikkim crop.csv,Wheat,Pakyong,Rabi,,2001-2002,,
Sikkim crop.csv,Barley,Gangtok,Rabi,440.0,2002-2003,530.0,1.2
Sikkim crop.csv,Barley,Geyzing,Rabi,450.0,2002-2003,670.0,1.49
Sikkim crop.csv,Barley,Mangan,Rabi,140.0,2002-2003,100.0,0.71
Sikkim crop.csv,Barley,Namchi,Rabi,200.0,2002-2003,200.0,1.0
Sikkim crop.csv,Barley,Pakyong,Rabi,,2002-2003,,
Sikkim crop.csv,Maize,Gangtok,Kharif,8600.0,2002-2003,12040.0,1.4
Sikkim crop.csv,Maize,Geyzing,Kharif,13120.0,2002-2003,19170.0,1.46
Sikkim crop.csv,Maize,Mangan,Kharif,2500.0,2002-2003,3250.0,1.3
Sikkim crop.csv,Maize,Namchi,Kharif,12500.0,2002-2003,18750.0,1.5
Sikkim crop.csv,Maize,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Maize,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Gangtok,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Geyzing,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Mangan,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Namchi,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Other Cereals,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Other Kharif pulses,Gangtok,Kharif,1240.0,2002-2003,1300.0,1.05
Sikkim crop.csv,Other Kharif pulses,Geyzing,Kharif,880.0,2002-2003,1170.0,1.33
Sikkim crop.csv,Other Kharif pulses,Mangan,Kharif,80.0,2002-2003,80.0,1.0
Sikkim crop.csv,Other Kharif pulses,Namchi,Kharif,700.0,2002-2003,920.0,1.31
Sikkim crop.csv,Other Kharif pulses,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Other Kharif pulses,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,other oilseeds,Gangtok,Kharif,,2002-2003,,
Sikkim crop.csv,other oilseeds,Geyzing,Kharif,,2002-2003,,
Sikkim crop.csv,other oilseeds,Namchi,Kharif,,2002-2003,,
Sikkim crop.csv,Rapeseed &Mustard,Gangtok,Rabi,1300.0,2002-2003,1050.0,0.81
Sikkim crop.csv,Rapeseed &Mustard,Geyzing,Rabi,1460.0,2002-2003,1040.0,0.71
Sikkim crop.csv,Rapeseed &Mustard,Mangan,Rabi,560.0,2002-2003,230.0,0.41
Sikkim crop.csv,Rapeseed &Mustard,Namchi,Rabi,1480.0,2002-2003,1040.0,0.7
Sikkim crop.csv,Rapeseed &Mustard,Pakyong,Rabi,,2002-2003,,
Sikkim crop.csv,Rapeseed &Mustard,Soreng,Rabi,,2002-2003,,
Sikkim crop.csv,Rice,Gangtok,Kharif,6350.0,2002-2003,8720.0,1.37
Sikkim crop.csv,Rice,Geyzing,Kharif,5100.0,2002-2003,7600.0,1.49
Sikkim crop.csv,Rice,Mangan,Kharif,1000.0,2002-2003,1350.0,1.35
Sikkim crop.csv,Rice,Namchi,Kharif,2340.0,2002-2003,3550.0,1.52
Sikkim crop.csv,Rice,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Rice,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Small millets,Gangtok,Kharif,1300.0,2002-2003,1150.0,0.88
Sikkim crop.csv,Small millets,Geyzing,Kharif,1450.0,2002-2003,1300.0,0.9
Sikkim crop.csv,Small millets,Mangan,Kharif,580.0,2002-2003,330.0,0.57
Sikkim crop.csv,Small millets,Namchi,Kharif,1010.0,2002-2003,960.0,0.95
Sikkim crop.csv,Small millets,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Small millets,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Soyabean,Gangtok,Kharif,740.0,2002-2003,520.0,0.7
Sikkim crop.csv,Soyabean,Geyzing,Kharif,1350.0,2002-2003,1000.0,0.74
Sikkim crop.csv,Soyabean,Mangan,Kharif,400.0,2002-2003,240.0,0.6
Sikkim crop.csv,Soyabean,Namchi,Kharif,1400.0,2002-2003,1150.0,0.82
Sikkim crop.csv,Soyabean,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Soyabean,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Urad,Gangtok,Kharif,360.0,2002-2003,200.0,0.56
Sikkim crop.csv,Urad,Geyzing,Kharif,1700.0,2002-2003,1280.0,0.75
Sikkim crop.csv,Urad,Mangan,Kharif,20.0,2002-2003,10.0,0.5
Sikkim crop.csv,Urad,Namchi,Kharif,1700.0,2002-2003,1300.0,0.76
Sikkim crop.csv,Urad,Pakyong,Kharif,,2002-2003,,
Sikkim crop.csv,Urad,Soreng,Kharif,,2002-2003,,
Sikkim crop.csv,Wheat,Gangtok,Rabi,2530.0,2002-2003,3310.0,1.31
Sikkim crop.csv,Wheat,Geyzing,Rabi,2670.0,2002-2003,3620.0,1.36
Sikkim crop.csv,Wheat,Mangan,Rabi,1050.0,2002-2003,1050.0,1.0
Sikkim crop.csv,Wheat,Namchi,Rabi,2080.0,2002-2003,2420.0,1.16
Sikkim crop.csv,Wheat,Pakyong,Rabi,,2002-2003,,
Sikkim crop.csv,Barley,Gangtok,Rabi,440.0,2003-2004,500.0,1.14
Sikkim crop.csv,Barley,Geyzing,Rabi,450.0,2003-2004,600.0,1.33
Sikkim crop.csv,Barley,Mangan,Rabi,140.0,2003-2004,110.0,0.79
Sikkim crop.csv,Barley,Namchi,Rabi,200.0,2003-2004,300.0,1.5
Sikkim crop.csv,Barley,Pakyong,Rabi,,2003-2004,,
Sikkim crop.csv,Maize,Gangtok,Kharif,8580.0,2003-2004,12440.0,1.45
Sikkim crop.csv,Maize,Geyzing,Kharif,13320.0,2003-2004,22370.0,1.68
Sikkim crop.csv,Maize,Mangan,Kharif,2300.0,2003-2004,3490.0,1.52
Sikkim crop.csv,Maize,Namchi,Kharif,12500.0,2003-2004,18750.0,1.5
Sikkim crop.csv,Maize,Pakyong,Kharif,,2003-2004,,
