State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Rajasthan crop.csv,Moth,Alwar,Kharif,3.0,2000-2001,,0
Rajasthan crop.csv,Moth,Banswara,Kharif,20.0,2000-2001,3,0.15
Rajasthan crop.csv,Moth,Baran,Kharif,,2000-2001,,
Rajasthan crop.csv,Moth,Barmer,Kharif,177417.0,2000-2001,70173,0.4
Rajasthan crop.csv,Moth,Bharatpur,Kharif,89.0,2000-2001,13,0.15
Rajasthan crop.csv,Moth,Bhilwara,Kharif,,2000-2001,,
Rajasthan crop.csv,Moth,Bikaner,Kharif,232909.0,2000-2001,21961,0.09
Rajasthan crop.csv,Moth,Bundi,Kharif,416.0,2000-2001,61,0.15
Rajasthan crop.csv,Moth,Chittorgarh,Kharif,2.0,2000-2001,,0
Rajasthan crop.csv,Moth,Churu,Kharif,154204.0,2000-2001,6923,0.04
Rajasthan crop.csv,Moth,Dausa,Kharif,145.0,2000-2001,10,0.07
Rajasthan crop.csv,Moth,Dholpur,Kharif,15.0,2000-2001,2,0.13
Rajasthan crop.csv,Moth,Dungarpur,Kharif,,2000-2001,,
Rajasthan crop.csv,Moth,Ganganagar,Kharif,279.0,2000-2001,41,0.15
Rajasthan crop.csv,Moth,Hanumangarh,Kharif,17576.0,2000-2001,2053,0.12
Rajasthan crop.csv,Moth,Jaipur,Kharif,1537.0,2000-2001,133,0.09
Rajasthan crop.csv,Moth,Jaisalmer,Kharif,142.0,2000-2001,21,0.15
Rajasthan crop.csv,Moth,Jalore,Kharif,21034.0,2000-2001,1183,0.06
Rajasthan crop.csv,Moth,Jhalawar,Kharif,,2000-2001,,
Rajasthan crop.csv,Moth,Jhunjhunu,Kharif,1034.0,2000-2001,69,0.07
Rajasthan crop.csv,Moth,Jodhpur,Kharif,157055.0,2000-2001,9490,0.06
Rajasthan crop.csv,Moth,Karauli,Kharif,52.0,2000-2001,8,0.15
Rajasthan crop.csv,Moth,Kota,Kharif,7.0,2000-2001,1,0.14
Rajasthan crop.csv,Moth,Nagaur,Kharif,186032.0,2000-2001,27594,0.15
Rajasthan crop.csv,Moth,Pali,Kharif,3258.0,2000-2001,259,0.08
Rajasthan crop.csv,Moth,Pratapgarh,Kharif,,2000-2001,,
Rajasthan crop.csv,Moth,Rajsamand,Kharif,17.0,2000-2001,2,0.12
Rajasthan crop.csv,Moth,Sawai madhopur,Kharif,136.0,2000-2001,20,0.15
Rajasthan crop.csv,Moth,Sikar,Kharif,5710.0,2000-2001,494,0.09
Rajasthan crop.csv,Moth,Sirohi,Kharif,13.0,2000-2001,2,0.15
Rajasthan crop.csv,Moth,Tonk,Kharif,82.0,2000-2001,12,0.15
Rajasthan crop.csv,Moth,Udaipur,Kharif,2.0,2000-2001,,0
Rajasthan crop.csv,Other Rabi pulses,Ajmer,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Alwar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Banswara,Rabi,512.0,2000-2001,360,0.7
Rajasthan crop.csv,Other Rabi pulses,Baran,Rabi,37.0,2000-2001,28,0.76
Rajasthan crop.csv,Other Rabi pulses,Barmer,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Bharatpur,Rabi,1.0,2000-2001,1,1
Rajasthan crop.csv,Other Rabi pulses,Bhilwara,Rabi,70.0,2000-2001,64,0.91
Rajasthan crop.csv,Other Rabi pulses,Bikaner,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Bundi,Rabi,6.0,2000-2001,6,1
Rajasthan crop.csv,Other Rabi pulses,Chittorgarh,Rabi,208.0,2000-2001,105,0.5
Rajasthan crop.csv,Other Rabi pulses,Dausa,Rabi,5.0,2000-2001,10,2
Rajasthan crop.csv,Other Rabi pulses,Dholpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Dungarpur,Rabi,197.0,2000-2001,196,0.99
Rajasthan crop.csv,Other Rabi pulses,Ganganagar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Hanumangarh,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Jaipur,Rabi,1.0,2000-2001,1,1
Rajasthan crop.csv,Other Rabi pulses,Jaisalmer,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Jalore,Rabi,11.0,2000-2001,12,1.09
Rajasthan crop.csv,Other Rabi pulses,Jhalawar,Rabi,219.0,2000-2001,108,0.49
Rajasthan crop.csv,Other Rabi pulses,Jhunjhunu,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Jodhpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Karauli,Rabi,2.0,2000-2001,2,1
Rajasthan crop.csv,Other Rabi pulses,Kota,Rabi,86.0,2000-2001,132,1.53
Rajasthan crop.csv,Other Rabi pulses,Nagaur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Pali,Rabi,2.0,2000-2001,1,0.5
Rajasthan crop.csv,Other Rabi pulses,Pratapgarh,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Rajsamand,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Sawai madhopur,Rabi,6.0,2000-2001,6,1
Rajasthan crop.csv,Other Rabi pulses,Sikar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Rabi pulses,Sirohi,Rabi,39.0,2000-2001,18,0.46
Rajasthan crop.csv,Other Rabi pulses,Tonk,Rabi,137.0,2000-2001,80,0.58
Rajasthan crop.csv,Other Rabi pulses,Udaipur,Rabi,382.0,2000-2001,406,1.06
Rajasthan crop.csv,Other Cereals,Alwar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Banswara,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Bhilwara,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Bikaner,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Bundi,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Dholpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Dungarpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Ganganagar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Hanumangarh,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Jaipur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Jhalawar,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Karauli,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Kota,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Pratapgarh,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Sirohi,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Cereals,Udaipur,Rabi,,2000-2001,,
Rajasthan crop.csv,Other Kharif pulses,Ajmer,Kharif,1270.0,2000-2001,75,0.06
Rajasthan crop.csv,Other Kharif pulses,Alwar,Kharif,35.0,2000-2001,7,0.2
Rajasthan crop.csv,Other Kharif pulses,Banswara,Kharif,204.0,2000-2001,30,0.15
Rajasthan crop.csv,Other Kharif pulses,Baran,Kharif,12.0,2000-2001,2,0.17
Rajasthan crop.csv,Other Kharif pulses,Barmer,Kharif,2.0,2000-2001,1,0.5
Rajasthan crop.csv,Other Kharif pulses,Bharatpur,Kharif,20.0,2000-2001,4,0.2
Rajasthan crop.csv,Other Kharif pulses,Bhilwara,Kharif,1071.0,2000-2001,10,0.01
Rajasthan crop.csv,Other Kharif pulses,Bikaner,Kharif,23.0,2000-2001,5,0.22
Rajasthan crop.csv,Other Kharif pulses,Bundi,Kharif,10.0,2000-2001,2,0.2
Rajasthan crop.csv,Other Kharif pulses,Chittorgarh,Kharif,268.0,2000-2001,54,0.2
Rajasthan crop.csv,Other Kharif pulses,Churu,Kharif,602.0,2000-2001,122,0.2
Rajasthan crop.csv,Other Kharif pulses,Dausa,Kharif,454.0,2000-2001,80,0.18
Rajasthan crop.csv,Other Kharif pulses,Dholpur,Kharif,26.0,2000-2001,5,0.19
Rajasthan crop.csv,Other Kharif pulses,Dungarpur,Kharif,404.0,2000-2001,20,0.05
Rajasthan crop.csv,Other Kharif pulses,Ganganagar,Kharif,4.0,2000-2001,1,0.25
Rajasthan crop.csv,Other Kharif pulses,Hanumangarh,Kharif,2.0,2000-2001,1,0.5
Rajasthan crop.csv,Other Kharif pulses,Jaipur,Kharif,7545.0,2000-2001,1420,0.19
Rajasthan crop.csv,Other Kharif pulses,Jaisalmer,Kharif,,2000-2001,,
Rajasthan crop.csv,Other Kharif pulses,Jalore,Kharif,481.0,2000-2001,6,0.01
Rajasthan crop.csv,Other Kharif pulses,Jhalawar,Kharif,65.0,2000-2001,13,0.2
Rajasthan crop.csv,Other Kharif pulses,Jhunjhunu,Kharif,24902.0,2000-2001,5002,0.2
Rajasthan crop.csv,Other Kharif pulses,Jodhpur,Kharif,230.0,2000-2001,47,0.2
Rajasthan crop.csv,Other Kharif pulses,Karauli,Kharif,19.0,2000-2001,4,0.21
Rajasthan crop.csv,Other Kharif pulses,Kota,Kharif,5.0,2000-2001,1,0.2
Rajasthan crop.csv,Other Kharif pulses,Nagaur,Kharif,19075.0,2000-2001,3527,0.18
Rajasthan crop.csv,Other Kharif pulses,Pali,Kharif,1121.0,2000-2001,5,0
Rajasthan crop.csv,Other Kharif pulses,Pratapgarh,Kharif,,2000-2001,,
Rajasthan crop.csv,Other Kharif pulses,Rajsamand,Kharif,715.0,2000-2001,36,0.05
Rajasthan crop.csv,Other Kharif pulses,Sawai madhopur,Kharif,13.0,2000-2001,3,0.23
