State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
assam crop.csv,Linseed,Baksa,Rabi,,2000-2001,,
assam crop.csv,Linseed,Barpeta,Rabi,2605.0,2000-2001,1433,0.55
assam crop.csv,Linseed,Biswanath,Rabi,,2000-2001,,
assam crop.csv,Linseed,Bongaigaon,Rabi,534.0,2000-2001,276,0.52
assam crop.csv,Linseed,Cachar,Rabi,38.0,2000-2001,16,0.42
assam crop.csv,Linseed,Chirang,Rabi,,2000-2001,,
assam crop.csv,Linseed,Darrang,Rabi,625.0,2000-2001,288,0.46
assam crop.csv,Linseed,Dhemaji,Rabi,21.0,2000-2001,10,0.48
assam crop.csv,Linseed,Dhubri,Rabi,1138.0,2000-2001,626,0.55
assam crop.csv,Linseed,Dibrugarh,Rabi,2.0,2000-2001,1,0.5
assam crop.csv,Linseed,Dima hasao,Rabi,4.0,2000-2001,2,0.5
assam crop.csv,Linseed,Goalpara,Rabi,560.0,2000-2001,292,0.52
assam crop.csv,Linseed,Golaghat,Rabi,14.0,2000-2001,8,0.57
assam crop.csv,Linseed,Hailakandi,Rabi,10.0,2000-2001,5,0.5
assam crop.csv,Linseed,Hojai,Rabi,,2000-2001,,
assam crop.csv,Linseed,Jorhat,Rabi,,2000-2001,,
assam crop.csv,Linseed,Kamrup,Rabi,771.0,2000-2001,336,0.44
assam crop.csv,Linseed,Kamrup metro,Rabi,,2000-2001,,
assam crop.csv,Linseed,Karbi anglong,Rabi,91.0,2000-2001,39,0.43
assam crop.csv,Linseed,Karimganj,Rabi,50.0,2000-2001,20,0.4
assam crop.csv,Linseed,Kokrajhar,Rabi,325.0,2000-2001,162,0.5
assam crop.csv,Linseed,Lakhimpur,Rabi,21.0,2000-2001,7,0.33
assam crop.csv,Linseed,Majuli,Rabi,,2000-2001,,
assam crop.csv,Linseed,Marigaon,Rabi,250.0,2000-2001,119,0.48
assam crop.csv,Linseed,Nagaon,Rabi,695.0,2000-2001,313,0.45
assam crop.csv,Linseed,Nalbari,Rabi,1850.0,2000-2001,1062,0.57
assam crop.csv,Linseed,Sivasagar,Rabi,2.0,2000-2001,2,1
assam crop.csv,Linseed,Sonitpur,Rabi,600.0,2000-2001,261,0.44
assam crop.csv,Linseed,South salmara mancachar,Rabi,,2000-2001,,
assam crop.csv,Linseed,Tinsukia,Rabi,,2000-2001,,
assam crop.csv,Linseed,Udalguri,Rabi,,2000-2001,,
assam crop.csv,Linseed,West karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Maize,Baksa,Kharif,,2000-2001,,
assam crop.csv,Maize,Barpeta,Kharif,40.0,2000-2001,26,0.65
assam crop.csv,Maize,Biswanath,Kharif,,2000-2001,,
assam crop.csv,Maize,Bongaigaon,Kharif,375.0,2000-2001,228,0.61
assam crop.csv,Maize,Cachar,Kharif,62.0,2000-2001,31,0.5
assam crop.csv,Maize,Charaideo,Kharif,,2000-2001,,
assam crop.csv,Maize,Chirang,Kharif,,2000-2001,,
assam crop.csv,Maize,Darrang,Kharif,801.0,2000-2001,489,0.61
assam crop.csv,Maize,Dhemaji,Kharif,515.0,2000-2001,476,0.92
assam crop.csv,Maize,Dhubri,Kharif,269.0,2000-2001,161,0.6
assam crop.csv,Maize,Dibrugarh,Kharif,496.0,2000-2001,265,0.53
assam crop.csv,Maize,Dima hasao,Kharif,1539.0,2000-2001,1154,0.75
assam crop.csv,Maize,Goalpara,Kharif,235.0,2000-2001,136,0.58
assam crop.csv,Maize,Golaghat,Kharif,322.0,2000-2001,173,0.54
assam crop.csv,Maize,Hailakandi,Kharif,20.0,2000-2001,8,0.4
assam crop.csv,Maize,Hojai,Kharif,,2000-2001,,
assam crop.csv,Maize,Jorhat,Kharif,68.0,2000-2001,35,0.51
assam crop.csv,Maize,Kamrup,Kharif,355.0,2000-2001,220,0.62
assam crop.csv,Maize,Kamrup metro,Kharif,,2000-2001,,
assam crop.csv,Maize,Karbi anglong,Kharif,10622.0,2000-2001,8505,0.8
assam crop.csv,Maize,Karimganj,Kharif,8.0,2000-2001,4,0.5
assam crop.csv,Maize,Kokrajhar,Kharif,1025.0,2000-2001,533,0.52
assam crop.csv,Maize,Lakhimpur,Kharif,259.0,2000-2001,155,0.6
assam crop.csv,Maize,Majuli,Kharif,,2000-2001,,
assam crop.csv,Maize,Marigaon,Kharif,80.0,2000-2001,32,0.4
assam crop.csv,Maize,Nagaon,Kharif,520.0,2000-2001,343,0.66
assam crop.csv,Maize,Nalbari,Kharif,399.0,2000-2001,299,0.75
assam crop.csv,Maize,Sivasagar,Kharif,53.0,2000-2001,36,0.68
assam crop.csv,Maize,Sonitpur,Kharif,1101.0,2000-2001,661,0.6
assam crop.csv,Maize,South salmara mancachar,Kharif,,2000-2001,,
assam crop.csv,Maize,Tinsukia,Kharif,1077.0,2000-2001,646,0.6
assam crop.csv,Maize,Udalguri,Kharif,,2000-2001,,
assam crop.csv,Maize,West karbi anglong,Kharif,,2000-2001,,
assam crop.csv,Masoor,Baksa,Rabi,,2000-2001,,
assam crop.csv,Masoor,Barpeta,Rabi,,2000-2001,,
assam crop.csv,Masoor,Biswanath,Rabi,,2000-2001,,
assam crop.csv,Masoor,Bongaigaon,Rabi,,2000-2001,,
assam crop.csv,Masoor,Cachar,Rabi,,2000-2001,,
assam crop.csv,Masoor,Charaideo,Rabi,,2000-2001,,
assam crop.csv,Masoor,Chirang,Rabi,,2000-2001,,
assam crop.csv,Masoor,Darrang,Rabi,,2000-2001,,
assam crop.csv,Masoor,Dhemaji,Rabi,,2000-2001,,
assam crop.csv,Masoor,Dhubri,Rabi,,2000-2001,,
assam crop.csv,Masoor,Dibrugarh,Rabi,,2000-2001,,
assam crop.csv,Masoor,Dima hasao,Rabi,,2000-2001,,
assam crop.csv,Masoor,Goalpara,Rabi,,2000-2001,,
assam crop.csv,Masoor,Golaghat,Rabi,,2000-2001,,
assam crop.csv,Masoor,Hailakandi,Rabi,,2000-2001,,
assam crop.csv,Masoor,Hojai,Rabi,,2000-2001,,
assam crop.csv,Masoor,Jorhat,Rabi,,2000-2001,,
assam crop.csv,Masoor,Kamrup,Rabi,,2000-2001,,
assam crop.csv,Masoor,Kamrup metro,Rabi,,2000-2001,,
assam crop.csv,Masoor,Karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Masoor,Karimganj,Rabi,,2000-2001,,
assam crop.csv,Masoor,Kokrajhar,Rabi,,2000-2001,,
assam crop.csv,Masoor,Lakhimpur,Rabi,,2000-2001,,
assam crop.csv,Masoor,Majuli,Rabi,,2000-2001,,
assam crop.csv,Masoor,Marigaon,Rabi,,2000-2001,,
assam crop.csv,Masoor,Nagaon,Rabi,,2000-2001,,
assam crop.csv,Masoor,Nalbari,Rabi,,2000-2001,,
assam crop.csv,Masoor,Sivasagar,Rabi,,2000-2001,,
assam crop.csv,Masoor,Sonitpur,Rabi,,2000-2001,,
assam crop.csv,Masoor,South salmara mancachar,Rabi,,2000-2001,,
assam crop.csv,Masoor,Tinsukia,Rabi,,2000-2001,,
assam crop.csv,Masoor,Udalguri,Rabi,,2000-2001,,
assam crop.csv,Masoor,West karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Mesta,Baksa,Kharif,,2000-2001,,
assam crop.csv,Mesta,Barpeta,Kharif,103.0,2000-2001,526,5.11
assam crop.csv,Mesta,Biswanath,Kharif,,2000-2001,,
assam crop.csv,Mesta,Bongaigaon,Kharif,665.0,2000-2001,3739,5.62
assam crop.csv,Mesta,Cachar,Kharif,5.0,2000-2001,23,4.6
assam crop.csv,Mesta,Charaideo,Kharif,,2000-2001,,
assam crop.csv,Mesta,Chirang,Kharif,,2000-2001,,
assam crop.csv,Mesta,Darrang,Kharif,1121.0,2000-2001,4870,4.34
assam crop.csv,Mesta,Dhemaji,Kharif,8.0,2000-2001,25,3.13
assam crop.csv,Mesta,Dhubri,Kharif,1043.0,2000-2001,4812,4.61
assam crop.csv,Mesta,Dibrugarh,Kharif,4.0,2000-2001,20,5
assam crop.csv,Mesta,Dima hasao,Kharif,2.0,2000-2001,9,4.5
assam crop.csv,Mesta,Goalpara,Kharif,,2000-2001,,
assam crop.csv,Mesta,Golaghat,Kharif,6.0,2000-2001,22,3.67
assam crop.csv,Mesta,Hailakandi,Kharif,,2000-2001,,
assam crop.csv,Mesta,Hojai,Kharif,,2000-2001,,
assam crop.csv,Mesta,Jorhat,Kharif,,2000-2001,,
assam crop.csv,Mesta,Kamrup,Kharif,227.0,2000-2001,1094,4.82
assam crop.csv,Mesta,Kamrup metro,Kharif,,2000-2001,,
assam crop.csv,Mesta,Karbi anglong,Kharif,74.0,2000-2001,386,5.22
assam crop.csv,Mesta,Karimganj,Kharif,,2000-2001,,
assam crop.csv,Mesta,Kokrajhar,Kharif,744.0,2000-2001,4038,5.43
assam crop.csv,Mesta,Lakhimpur,Kharif,230.0,2000-2001,1087,4.73
assam crop.csv,Mesta,Majuli,Kharif,,2000-2001,,
assam crop.csv,Mesta,Marigaon,Kharif,200.0,2000-2001,719,3.6
assam crop.csv,Mesta,Nagaon,Kharif,142.0,2000-2001,491,3.46
assam crop.csv,Mesta,Nalbari,Kharif,150.0,2000-2001,583,3.89
assam crop.csv,Mesta,Sivasagar,Kharif,9.0,2000-2001,47,5.22
assam crop.csv,Mesta,Sonitpur,Kharif,315.0,2000-2001,2061,6.54
assam crop.csv,Mesta,South salmara mancachar,Kharif,,2000-2001,,
assam crop.csv,Mesta,Tinsukia,Kharif,1.0,2000-2001,5,5
assam crop.csv,Mesta,Udalguri,Kharif,,2000-2001,,
assam crop.csv,Mesta,West karbi anglong,Kharif,,2000-2001,,
assam crop.csv,Moong(Green Gram),Baksa,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Barpeta,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Biswanath,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Bongaigaon,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Cachar,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Charaideo,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Chirang,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Darrang,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Dhemaji,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Dhubri,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Dibrugarh,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Dima hasao,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Goalpara,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Golaghat,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Hailakandi,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Hojai,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Jorhat,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Kamrup,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Kamrup metro,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Karimganj,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Kokrajhar,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Lakhimpur,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Majuli,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Marigaon,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Nagaon,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Nalbari,Rabi,,2000-2001,,
assam crop.csv,Moong(Green Gram),Sivasagar,Rabi,,2000-2001,,
