State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,other oilseeds,Imphal east,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Imphal west,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Senapati,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Tamenglong,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Thoubal,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,Peas & beans (Pulses),Bishnupur,Kharif,160.0,2000-2001,80,0.5
manipur crop.csv,Peas & beans (Pulses),Chandel,Kharif,450.0,2000-2001,290,0.64
manipur crop.csv,Peas & beans (Pulses),Churachandpur,Kharif,440.0,2000-2001,220,0.5
manipur crop.csv,Peas & beans (Pulses),Imphal east,Kharif,990.0,2000-2001,510,0.52
manipur crop.csv,Peas & beans (Pulses),Imphal west,Kharif,380.0,2000-2001,190,0.5
manipur crop.csv,Peas & beans (Pulses),Senapati,Kharif,950.0,2000-2001,480,0.51
manipur crop.csv,Peas & beans (Pulses),Tamenglong,Kharif,40.0,2000-2001,30,0.75
manipur crop.csv,Peas & beans (Pulses),Thoubal,Kharif,650.0,2000-2001,330,0.51
manipur crop.csv,Peas & beans (Pulses),Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,Potato,Senapati,Summer,,2000-2001,,
manipur crop.csv,Rapeseed &Mustard,Bishnupur,Rabi,200.0,2000-2001,80,0.4
manipur crop.csv,Rapeseed &Mustard,Chandel,Rabi,260.0,2000-2001,140,0.54
manipur crop.csv,Rapeseed &Mustard,Churachandpur,Rabi,640.0,2000-2001,280,0.44
manipur crop.csv,Rapeseed &Mustard,Imphal east,Rabi,,2000-2001,,
manipur crop.csv,Rapeseed &Mustard,Imphal west,Rabi,,2000-2001,,
manipur crop.csv,Rapeseed &Mustard,Senapati,Rabi,370.0,2000-2001,160,0.43
manipur crop.csv,Rapeseed &Mustard,Tamenglong,Rabi,,2000-2001,,
manipur crop.csv,Rapeseed &Mustard,Thoubal,Rabi,,2000-2001,,
manipur crop.csv,Rapeseed &Mustard,Ukhrul,Rabi,,2000-2001,,
manipur crop.csv,Rice,Bishnupur,Kharif,18660.0,2000-2001,50320,2.7
manipur crop.csv,Rice,Chandel,Kharif,9410.0,2000-2001,11680,1.24
manipur crop.csv,Rice,Churachandpur,Kharif,12600.0,2000-2001,23490,1.86
manipur crop.csv,Rice,Imphal east,Kharif,31170.0,2000-2001,87640,2.81
manipur crop.csv,Rice,Imphal west,Kharif,15870.0,2000-2001,51350,3.24
manipur crop.csv,Rice,Senapati,Kharif,23230.0,2000-2001,53230,2.29
manipur crop.csv,Rice,Tamenglong,Kharif,9190.0,2000-2001,10960,1.19
manipur crop.csv,Rice,Thoubal,Kharif,23230.0,2000-2001,60480,2.6
manipur crop.csv,Rice,Ukhrul,Kharif,13530.0,2000-2001,32600,2.41
manipur crop.csv,Sesamum,Chandel,Kharif,220.0,2000-2001,110,0.5
manipur crop.csv,Sesamum,Churachandpur,Kharif,900.0,2000-2001,440,0.49
manipur crop.csv,Sesamum,Senapati,Kharif,140.0,2000-2001,70,0.5
manipur crop.csv,Sesamum,Tamenglong,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Bishnupur,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Chandel,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Churachandpur,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Imphal east,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Imphal west,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Senapati,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Tamenglong,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Thoubal,Kharif,,2000-2001,,
manipur crop.csv,Soyabean,Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,Sugarcane,Thoubal,Summer,,2000-2001,,
manipur crop.csv,Turmeric,Bishnupur,Summer,,2000-2001,,
manipur crop.csv,Urad,Bishnupur,Kharif,,2000-2001,,
manipur crop.csv,Urad,Chandel,Kharif,,2000-2001,,
manipur crop.csv,Urad,Churachandpur,Kharif,,2000-2001,,
manipur crop.csv,Urad,Imphal east,Kharif,,2000-2001,,
manipur crop.csv,Urad,Imphal west,Kharif,,2000-2001,,
manipur crop.csv,Urad,Senapati,Kharif,,2000-2001,,
manipur crop.csv,Urad,Tamenglong,Kharif,,2000-2001,,
manipur crop.csv,Urad,Thoubal,Kharif,,2000-2001,,
manipur crop.csv,Urad,Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,Wheat,Bishnupur,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Chandel,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Churachandpur,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Imphal east,Rabi,,2000-2001,,
manipur crop.csv,Wheat,Imphal west,Rabi,,2000-2001,,
